,EEM,EWG,TIP,EWJ,EFA,IEF,EWQ,EWU,XLB,XLE,XLF,LQD,XLK,XLU,EPP,FXI,VGK,VPL,SPY,TLT,BND,CSJ,DIA
2009-01-15,-0.09736015784021904,0.902639842159781,-0.09736015784021904,-0.09736015784021904,-1.097360157840219,-0.09736015784021904,-0.09736015784021904,-0.09736015784021904,-0.09736015784021904,-0.09736015784021904,-0.09736015784021904,-0.09736015784021904,-0.09736015784021904,-0.09736015784021904,-0.09736015784021904,-0.09736015784021904,-0.09736015784021904,-0.09736015784021904,-0.09736015784021904,-0.09736015784021904,-0.09736015784021904,-0.09736015784021904,-0.09736015784021904
2009-01-16,-0.23657328143309816,-0.23657328143309816,-0.23657328143309816,-0.23657328143309816,-0.23657328143309816,-0.23657328143309816,-0.23657328143309816,-0.23657328143309816,-0.23657328143309816,-0.23657328143309816,-0.23657328143309816,-0.23657328143309816,-0.23657328143309816,-0.23657328143309816,-0.23657328143309816,-0.23657328143309816,-0.23657328143309816,-0.23657328143309816,-0.23657328143309816,-0.23657328143309816,-0.23657328143309816,-0.23657328143309816,0.7634267185669018
2009-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-21,-0.0916348539133797,0.9083651460866203,-0.0916348539133797,-0.0916348539133797,-1.0916348539133798,-0.0916348539133797,-1.0916348539133798,-0.0916348539133797,-0.0916348539133797,-0.0916348539133797,-0.0916348539133797,-0.0916348539133797,-1.0916348539133798,-1.0916348539133798,-0.0916348539133797,-0.0916348539133797,-0.0916348539133797,-0.0916348539133797,-0.0916348539133797,-0.0916348539133797,-0.0916348539133797,-0.0916348539133797,0.9083651460866203
2009-01-22,-0.06451740505569763,-0.06451740505569763,0.9354825949443024,-0.06451740505569763,-0.06451740505569763,-0.06451740505569763,-0.06451740505569763,0.9354825949443024,-0.06451740505569763,-0.06451740505569763,-0.06451740505569763,-0.06451740505569763,-0.06451740505569763,-0.06451740505569763,-0.06451740505569763,-0.06451740505569763,-0.06451740505569763,-0.06451740505569763,-0.06451740505569763,-0.06451740505569763,-0.06451740505569763,0.9354825949443024,-0.06451740505569763
2009-01-23,0.35383073907104695,1.353830739071047,1.353830739071047,-0.6461692609289531,0.35383073907104695,0.35383073907104695,-0.6461692609289531,0.35383073907104695,0.35383073907104695,0.35383073907104695,-0.6461692609289531,0.35383073907104695,-0.6461692609289531,-0.6461692609289531,0.35383073907104695,0.35383073907104695,0.35383073907104695,0.35383073907104695,0.35383073907104695,1.353830739071047,0.35383073907104695,0.35383073907104695,1.353830739071047
2009-01-26,0.01129052705296923,0.01129052705296923,1.0112905270529693,0.01129052705296923,0.01129052705296923,0.01129052705296923,0.01129052705296923,0.01129052705296923,0.01129052705296923,0.01129052705296923,0.01129052705296923,0.01129052705296923,0.01129052705296923,0.01129052705296923,0.01129052705296923,0.01129052705296923,0.01129052705296923,0.01129052705296923,0.01129052705296923,1.0112905270529693,0.01129052705296923,1.0112905270529693,0.01129052705296923
2009-01-27,-0.4620791657663571,0.5379208342336429,1.5379208342336428,0.5379208342336429,0.5379208342336429,0.5379208342336429,0.5379208342336429,0.5379208342336429,0.5379208342336429,0.5379208342336429,-0.4620791657663571,0.5379208342336429,-0.4620791657663571,-0.4620791657663571,0.5379208342336429,1.5379208342336428,0.5379208342336429,-0.4620791657663571,0.5379208342336429,0.5379208342336429,0.5379208342336429,0.5379208342336429,1.5379208342336428
2009-01-28,-0.22771725533993986,-0.22771725533993986,0.7722827446600602,-0.22771725533993986,-0.22771725533993986,-0.22771725533993986,-0.22771725533993986,-0.22771725533993986,-0.22771725533993986,-0.22771725533993986,-0.22771725533993986,-0.22771725533993986,-0.22771725533993986,-0.22771725533993986,-0.22771725533993986,-0.22771725533993986,-0.22771725533993986,-0.22771725533993986,0.7722827446600602,-0.22771725533993986,-0.22771725533993986,0.7722827446600602,-0.22771725533993986
2009-01-29,-0.9225024558902427,0.07749754410975732,1.0774975441097574,0.07749754410975732,0.07749754410975732,0.07749754410975732,1.0774975441097574,0.07749754410975732,0.07749754410975732,0.07749754410975732,-0.9225024558902427,0.07749754410975732,0.07749754410975732,0.07749754410975732,0.07749754410975732,1.0774975441097574,0.07749754410975732,0.07749754410975732,0.07749754410975732,0.07749754410975732,0.07749754410975732,0.07749754410975732,1.0774975441097574
2009-01-30,0.0056973437731508425,0.0056973437731508425,1.005697343773151,0.0056973437731508425,0.0056973437731508425,0.0056973437731508425,0.0056973437731508425,0.0056973437731508425,0.0056973437731508425,0.0056973437731508425,0.0056973437731508425,0.0056973437731508425,0.0056973437731508425,0.0056973437731508425,0.0056973437731508425,0.0056973437731508425,0.0056973437731508425,0.0056973437731508425,0.0056973437731508425,0.0056973437731508425,0.0056973437731508425,1.005697343773151,0.0056973437731508425
2009-02-02,-0.20703740699347362,-0.20703740699347362,0.7929625930065264,-0.20703740699347362,-0.20703740699347362,-0.20703740699347362,-0.20703740699347362,-0.20703740699347362,-0.20703740699347362,-0.20703740699347362,-0.20703740699347362,-0.20703740699347362,-0.20703740699347362,-0.20703740699347362,-0.20703740699347362,-0.20703740699347362,-0.20703740699347362,-0.20703740699347362,-0.20703740699347362,-0.20703740699347362,-0.20703740699347362,-0.20703740699347362,0.7929625930065264
2009-02-03,0.005679147818791335,0.005679147818791335,1.0056791478187914,0.005679147818791335,0.005679147818791335,0.005679147818791335,0.005679147818791335,0.005679147818791335,0.005679147818791335,0.005679147818791335,0.005679147818791335,0.005679147818791335,0.005679147818791335,0.005679147818791335,0.005679147818791335,0.005679147818791335,0.005679147818791335,0.005679147818791335,0.005679147818791335,0.005679147818791335,0.005679147818791335,1.0056791478187914,0.005679147818791335
2009-02-04,0.6380988775953795,1.6380988775953795,1.6380988775953795,-0.36190112240462047,0.6380988775953795,0.6380988775953795,0.6380988775953795,0.6380988775953795,0.6380988775953795,0.6380988775953795,-0.36190112240462047,0.6380988775953795,-0.36190112240462047,-0.36190112240462047,0.6380988775953795,1.6380988775953795,0.6380988775953795,0.6380988775953795,0.6380988775953795,0.6380988775953795,0.6380988775953795,0.6380988775953795,1.6380988775953795
2009-02-05,0.005629104607969133,0.005629104607969133,1.005629104607969,0.005629104607969133,0.005629104607969133,0.005629104607969133,0.005629104607969133,0.005629104607969133,0.005629104607969133,0.005629104607969133,0.005629104607969133,0.005629104607969133,0.005629104607969133,0.005629104607969133,0.005629104607969133,0.005629104607969133,0.005629104607969133,0.005629104607969133,0.005629104607969133,0.005629104607969133,0.005629104607969133,0.005629104607969133,0.005629104607969133
2009-02-06,0.11216195408359343,0.11216195408359343,1.1121619540835934,0.11216195408359343,0.11216195408359343,0.11216195408359343,0.11216195408359343,0.11216195408359343,0.11216195408359343,0.11216195408359343,0.11216195408359343,1.1121619540835934,-0.8878380459164066,0.11216195408359343,0.11216195408359343,0.11216195408359343,0.11216195408359343,0.11216195408359343,0.11216195408359343,0.11216195408359343,-0.8878380459164066,0.11216195408359343,1.1121619540835934
2009-02-09,0.013673401709336681,0.013673401709336681,1.0136734017093367,0.013673401709336681,0.013673401709336681,0.013673401709336681,0.013673401709336681,0.013673401709336681,0.013673401709336681,0.013673401709336681,0.013673401709336681,0.013673401709336681,0.013673401709336681,0.013673401709336681,0.013673401709336681,0.013673401709336681,0.013673401709336681,0.013673401709336681,0.013673401709336681,0.013673401709336681,-0.9863265982906633,0.013673401709336681,0.013673401709336681
2009-02-10,0.45082687840173835,0.45082687840173835,1.4508268784017384,0.45082687840173835,0.45082687840173835,0.45082687840173835,0.45082687840173835,0.45082687840173835,0.45082687840173835,0.45082687840173835,-0.5491731215982616,1.4508268784017384,-0.5491731215982616,-0.5491731215982616,0.45082687840173835,0.45082687840173835,0.45082687840173835,0.45082687840173835,0.45082687840173835,0.45082687840173835,0.45082687840173835,0.45082687840173835,1.4508268784017384
2009-02-11,0.22894180042791096,0.22894180042791096,1.228941800427911,-0.7710581995720891,0.22894180042791096,0.22894180042791096,0.22894180042791096,0.22894180042791096,0.22894180042791096,0.22894180042791096,0.22894180042791096,0.22894180042791096,0.22894180042791096,0.22894180042791096,0.22894180042791096,1.228941800427911,0.22894180042791096,0.22894180042791096,0.22894180042791096,0.22894180042791096,0.22894180042791096,1.228941800427911,0.22894180042791096
2009-02-12,0.4982014687692698,0.4982014687692698,1.4982014687692697,0.4982014687692698,0.4982014687692698,-0.5017985312307303,0.4982014687692698,1.4982014687692697,0.4982014687692698,0.4982014687692698,-0.5017985312307303,0.4982014687692698,-0.5017985312307303,-0.5017985312307303,0.4982014687692698,0.4982014687692698,0.4982014687692698,0.4982014687692698,0.4982014687692698,1.4982014687692697,0.4982014687692698,0.4982014687692698,1.4982014687692697
2009-02-13,-0.024282768684964727,-0.024282768684964727,0.9757172313150353,-0.024282768684964727,-0.024282768684964727,-1.0242827686849647,-1.0242827686849647,-0.024282768684964727,-1.0242827686849647,-0.024282768684964727,-0.024282768684964727,-0.024282768684964727,-0.024282768684964727,-0.024282768684964727,-0.024282768684964727,-0.024282768684964727,-0.024282768684964727,-0.024282768684964727,-0.024282768684964727,0.9757172313150353,-0.024282768684964727,0.9757172313150353,-0.024282768684964727
2009-02-17,-0.01905982409137083,-0.01905982409137083,0.9809401759086291,-0.01905982409137083,-0.01905982409137083,-1.0190598240913709,-0.01905982409137083,0.9809401759086291,-0.01905982409137083,-0.01905982409137083,-0.01905982409137083,-0.01905982409137083,-0.01905982409137083,-1.0190598240913709,-0.01905982409137083,-0.01905982409137083,-0.01905982409137083,-0.01905982409137083,-0.01905982409137083,0.9809401759086291,0.9809401759086291,-0.01905982409137083,0.9809401759086291
2009-02-18,-0.035857448536969906,-0.035857448536969906,0.9641425514630301,-0.035857448536969906,-0.035857448536969906,-1.0358574485369698,-1.0358574485369698,-0.035857448536969906,-1.0358574485369698,-0.035857448536969906,-0.035857448536969906,-0.035857448536969906,-0.035857448536969906,-0.035857448536969906,-0.035857448536969906,-0.035857448536969906,-0.035857448536969906,-0.035857448536969906,-0.035857448536969906,0.9641425514630301,0.9641425514630301,-0.035857448536969906,-0.035857448536969906
2009-02-19,0.17277569566397355,0.17277569566397355,1.1727756956639737,0.17277569566397355,0.17277569566397355,-0.8272243043360265,0.17277569566397355,1.1727756956639737,0.17277569566397355,0.17277569566397355,0.17277569566397355,0.17277569566397355,0.17277569566397355,-0.8272243043360265,0.17277569566397355,0.17277569566397355,0.17277569566397355,0.17277569566397355,0.17277569566397355,1.1727756956639737,1.1727756956639737,0.17277569566397355,0.17277569566397355
2009-02-20,0.391373441193229,0.391373441193229,1.391373441193229,0.391373441193229,0.391373441193229,-0.608626558806771,0.391373441193229,0.391373441193229,-0.608626558806771,0.391373441193229,-0.608626558806771,0.391373441193229,-0.608626558806771,0.391373441193229,0.391373441193229,0.391373441193229,0.391373441193229,0.391373441193229,0.391373441193229,1.391373441193229,1.391373441193229,0.391373441193229,1.391373441193229
2009-02-23,0.1576900155049611,0.1576900155049611,1.157690015504961,0.1576900155049611,0.1576900155049611,-0.8423099844950389,0.1576900155049611,0.1576900155049611,0.1576900155049611,0.1576900155049611,0.1576900155049611,0.1576900155049611,0.1576900155049611,-0.8423099844950389,0.1576900155049611,0.1576900155049611,0.1576900155049611,0.1576900155049611,0.1576900155049611,1.157690015504961,0.1576900155049611,0.1576900155049611,0.1576900155049611
2009-02-24,-0.15500450484779785,-0.15500450484779785,0.8449954951522022,-0.15500450484779785,-0.15500450484779785,-1.155004504847798,-0.15500450484779785,-0.15500450484779785,-0.15500450484779785,-0.15500450484779785,-0.15500450484779785,-0.15500450484779785,-0.15500450484779785,-0.15500450484779785,-0.15500450484779785,-0.15500450484779785,-0.15500450484779785,-0.15500450484779785,-0.15500450484779785,0.8449954951522022,-0.15500450484779785,-0.15500450484779785,0.8449954951522022
2009-02-25,0.15994397772040697,0.15994397772040697,1.159943977720407,0.15994397772040697,0.15994397772040697,-0.840056022279593,0.15994397772040697,0.15994397772040697,0.15994397772040697,0.15994397772040697,0.15994397772040697,0.15994397772040697,0.15994397772040697,-0.840056022279593,0.15994397772040697,0.15994397772040697,0.15994397772040697,0.15994397772040697,0.15994397772040697,1.159943977720407,0.15994397772040697,0.15994397772040697,0.15994397772040697
2009-02-26,0.005629104607969133,0.005629104607969133,1.005629104607969,0.005629104607969133,0.005629104607969133,0.005629104607969133,0.005629104607969133,0.005629104607969133,0.005629104607969133,0.005629104607969133,0.005629104607969133,0.005629104607969133,0.005629104607969133,0.005629104607969133,0.005629104607969133,0.005629104607969133,0.005629104607969133,0.005629104607969133,0.005629104607969133,0.005629104607969133,0.005629104607969133,0.005629104607969133,0.005629104607969133
2009-02-27,0.37484334344543696,0.37484334344543696,1.374843343445437,0.37484334344543696,0.37484334344543696,0.37484334344543696,0.37484334344543696,0.37484334344543696,0.37484334344543696,0.37484334344543696,-0.625156656554563,0.37484334344543696,-0.625156656554563,-0.625156656554563,0.37484334344543696,0.37484334344543696,0.37484334344543696,0.37484334344543696,1.374843343445437,0.37484334344543696,0.37484334344543696,0.37484334344543696,1.374843343445437
2009-03-02,0.19560263022913615,0.19560263022913615,1.195602630229136,-0.8043973697708638,0.19560263022913615,0.19560263022913615,0.19560263022913615,1.195602630229136,0.19560263022913615,0.19560263022913615,0.19560263022913615,0.19560263022913615,0.19560263022913615,0.19560263022913615,0.19560263022913615,0.19560263022913615,0.19560263022913615,0.19560263022913615,0.19560263022913615,0.19560263022913615,0.19560263022913615,0.19560263022913615,0.19560263022913615
2009-03-03,0.47509708066234235,0.47509708066234235,1.4750970806623425,0.47509708066234235,0.47509708066234235,-0.5249029193376576,0.47509708066234235,0.47509708066234235,-0.5249029193376576,0.47509708066234235,0.47509708066234235,0.47509708066234235,-0.5249029193376576,-0.5249029193376576,0.47509708066234235,0.47509708066234235,0.47509708066234235,0.47509708066234235,0.47509708066234235,1.4750970806623425,0.47509708066234235,0.47509708066234235,0.47509708066234235
2009-03-04,-0.014642634180915815,-0.014642634180915815,-0.014642634180915815,-0.014642634180915815,-0.014642634180915815,-1.0146426341809158,-0.014642634180915815,0.9853573658190842,-0.014642634180915815,0.9853573658190842,-0.014642634180915815,-0.014642634180915815,-0.014642634180915815,-0.014642634180915815,-0.014642634180915815,-0.014642634180915815,-0.014642634180915815,-0.014642634180915815,-0.014642634180915815,0.9853573658190842,-0.014642634180915815,-0.014642634180915815,-0.014642634180915815
2009-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-11,-1.0098373796730662,-0.009837379673066155,-0.009837379673066155,-0.009837379673066155,-0.009837379673066155,-0.009837379673066155,-0.009837379673066155,0.9901626203269338,-0.009837379673066155,0.9901626203269338,-0.009837379673066155,-0.009837379673066155,-0.009837379673066155,-0.009837379673066155,-0.009837379673066155,-0.009837379673066155,-0.009837379673066155,-0.009837379673066155,-0.009837379673066155,-0.009837379673066155,-0.009837379673066155,-0.009837379673066155,-0.009837379673066155
2009-03-12,-0.006169721033231924,-0.006169721033231924,-1.0061697210332319,-0.006169721033231924,-0.006169721033231924,-0.006169721033231924,-0.006169721033231924,-0.006169721033231924,-0.006169721033231924,-0.006169721033231924,-0.006169721033231924,-0.006169721033231924,-0.006169721033231924,-0.006169721033231924,-0.006169721033231924,-0.006169721033231924,-0.006169721033231924,-0.006169721033231924,-0.006169721033231924,-0.006169721033231924,-0.006169721033231924,-0.006169721033231924,-0.006169721033231924
2009-03-13,-0.9803221732053901,0.01967782679460995,-0.9803221732053901,0.01967782679460995,0.01967782679460995,0.01967782679460995,0.01967782679460995,0.01967782679460995,0.01967782679460995,0.01967782679460995,0.01967782679460995,0.01967782679460995,0.01967782679460995,0.01967782679460995,0.01967782679460995,0.01967782679460995,0.01967782679460995,0.01967782679460995,0.01967782679460995,0.01967782679460995,0.01967782679460995,0.01967782679460995,0.01967782679460995
2009-03-16,-0.009724143132140107,-0.009724143132140107,-0.009724143132140107,-0.009724143132140107,0.9902758568678599,-0.009724143132140107,-0.009724143132140107,0.9902758568678599,-0.009724143132140107,-0.009724143132140107,-0.009724143132140107,-0.009724143132140107,-0.009724143132140107,-0.009724143132140107,-0.009724143132140107,-0.009724143132140107,-0.009724143132140107,-0.009724143132140107,-0.009724143132140107,-0.009724143132140107,-0.009724143132140107,-0.009724143132140107,-0.009724143132140107
2009-03-17,-0.32436897772640094,-0.32436897772640094,-1.324368977726401,-0.32436897772640094,-0.32436897772640094,-0.32436897772640094,-0.32436897772640094,-0.32436897772640094,-0.32436897772640094,0.6756310222735991,0.6756310222735991,-0.32436897772640094,-0.32436897772640094,-0.32436897772640094,-0.32436897772640094,-0.32436897772640094,-1.324368977726401,-0.32436897772640094,-0.32436897772640094,-0.32436897772640094,-0.32436897772640094,-1.324368977726401,-0.32436897772640094
2009-03-18,0.08891277201537158,0.08891277201537158,0.08891277201537158,0.08891277201537158,1.0889127720153715,0.08891277201537158,0.08891277201537158,1.0889127720153715,0.08891277201537158,0.08891277201537158,0.08891277201537158,0.08891277201537158,0.08891277201537158,0.08891277201537158,0.08891277201537158,0.08891277201537158,0.08891277201537158,-0.9110872279846284,0.08891277201537158,0.08891277201537158,0.08891277201537158,0.08891277201537158,0.08891277201537158
2009-03-19,0.1130014769483877,0.1130014769483877,0.1130014769483877,0.1130014769483877,0.1130014769483877,0.1130014769483877,0.1130014769483877,0.1130014769483877,0.1130014769483877,0.1130014769483877,0.1130014769483877,0.1130014769483877,0.1130014769483877,-0.8869985230516123,0.1130014769483877,0.1130014769483877,-0.8869985230516123,0.1130014769483877,0.1130014769483877,0.1130014769483877,0.1130014769483877,0.1130014769483877,0.1130014769483877
2009-03-20,-0.06726922314167062,-0.06726922314167062,-0.06726922314167062,-0.06726922314167062,0.9327307768583294,-0.06726922314167062,-0.06726922314167062,0.9327307768583294,-0.06726922314167062,-0.06726922314167062,-0.06726922314167062,-0.06726922314167062,-0.06726922314167062,-0.06726922314167062,-0.06726922314167062,-0.06726922314167062,-0.06726922314167062,-1.0672692231416707,0.9327307768583294,-0.06726922314167062,-0.06726922314167062,-0.06726922314167062,-0.06726922314167062
2009-03-23,-0.8989699004270505,0.10103009957294946,-0.8989699004270505,0.10103009957294946,0.10103009957294946,0.10103009957294946,0.10103009957294946,0.10103009957294946,0.10103009957294946,0.10103009957294946,0.10103009957294946,-0.8989699004270505,0.10103009957294946,-0.8989699004270505,0.10103009957294946,0.10103009957294946,0.10103009957294946,0.10103009957294946,0.10103009957294946,0.10103009957294946,0.10103009957294946,-0.8989699004270505,0.10103009957294946
2009-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-25,-0.017468493341962446,-0.017468493341962446,-0.017468493341962446,-0.017468493341962446,-0.017468493341962446,-0.017468493341962446,-0.017468493341962446,-0.017468493341962446,-0.017468493341962446,-0.017468493341962446,-0.017468493341962446,-1.0174684933419624,-0.017468493341962446,-0.017468493341962446,-0.017468493341962446,-0.017468493341962446,-0.017468493341962446,-0.017468493341962446,-0.017468493341962446,-0.017468493341962446,-0.017468493341962446,-0.017468493341962446,-0.017468493341962446
2009-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-27,-0.1115113339389707,-1.1115113339389706,-0.1115113339389707,-0.1115113339389707,0.8884886660610293,-0.1115113339389707,-0.1115113339389707,-0.1115113339389707,-0.1115113339389707,-0.1115113339389707,-0.1115113339389707,-1.1115113339389706,-0.1115113339389707,-0.1115113339389707,-0.1115113339389707,-0.1115113339389707,-0.1115113339389707,-0.1115113339389707,-0.1115113339389707,-0.1115113339389707,-0.1115113339389707,-0.1115113339389707,-0.1115113339389707
2009-03-30,-0.02987816110891913,-0.02987816110891913,-0.02987816110891913,-0.02987816110891913,-0.02987816110891913,-0.02987816110891913,-0.02987816110891913,-0.02987816110891913,-0.02987816110891913,-0.02987816110891913,-0.02987816110891913,-0.02987816110891913,-0.02987816110891913,-0.02987816110891913,-0.02987816110891913,-0.02987816110891913,0.9701218388910808,-0.02987816110891913,-0.02987816110891913,-0.02987816110891913,-0.02987816110891913,-0.02987816110891913,-0.02987816110891913
2009-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-13,-0.001950790041738936,-0.001950790041738936,-0.001950790041738936,-0.001950790041738936,-0.001950790041738936,-0.001950790041738936,-0.001950790041738936,-0.001950790041738936,-0.001950790041738936,-0.001950790041738936,-0.001950790041738936,-0.001950790041738936,-0.001950790041738936,-0.001950790041738936,-0.001950790041738936,-0.001950790041738936,-0.001950790041738936,-0.001950790041738936,-0.001950790041738936,-0.001950790041738936,-0.001950790041738936,-1.001950790041739,-0.001950790041738936
