,port_ret,equity,drawdown
2009-06-23,0.005362701823469827,1.2229548507030936,0.0
2009-06-24,0.008788312446599406,1.233702560039157,0.0
2009-06-25,-0.00011050571543088489,1.2335662288551308,-0.00011050571543091969
2009-06-26,-0.0004901842202563714,1.2329615541551049,-0.0006006357675293339
2009-06-29,0.001611157619103518,1.2349480495571437,0.0
2009-07-06,-0.016821205863386316,1.2141747341849556,-0.016821205863386313
2009-07-09,0.0047442389246205,1.2199350692201665,-0.012156770758381952
2009-07-10,-0.004451757010370306,1.2145042147235692,-0.01655440877930514
2009-07-13,0.00043597453711995067,1.2150337076364135,-0.01612565154289003
2009-07-14,0.009046993407190056,1.2260261095789138,-0.007224546798895171
2009-07-15,0.005333429372829829,1.2325650332435982,-0.0019296490361679908
2009-07-16,0.0007851554218358042,1.2335327883622147,-0.0011460086887351562
2009-07-17,-0.007096232400950214,1.2247793530218043,-0.008234108745696522
2009-07-20,0.0022330286352610514,1.2275143203889785,-0.006019467111050503
2009-07-21,0.0017820910967512333,1.2297018627304783,-0.0042481032530450324
2009-07-22,0.005835314748087593,1.2368775601458204,0.0
2009-07-23,-0.0016591868559475782,1.23482534915561,-0.0016591868559474587
2009-07-24,0.002384595199036983,1.2377699077548556,0.0
2009-07-27,-0.0043964412195808406,1.2323281251120455,-0.004396441219580827
2009-07-28,-0.009344401448165571,1.2208127563951332,-0.01369976055604738
2009-07-31,0.0022479628886675623,1.2235570981655215,-0.01148259422069342
2009-08-03,-0.0021822423904173443,1.2208869999988088,-0.013639778807250313
2009-08-04,0.0027672659877404438,1.22426551906878,-0.010910257715483485
2009-08-05,-0.005995053224012695,1.216925982121639,-0.016839903363804254
2009-08-07,-0.0005383893490001217,1.2162708021343431,-0.01736922628819515
2009-08-10,-0.0014319124087470287,1.2145292088803703,-0.01877626748628969
2009-08-11,-0.004855819347148154,1.2086316744502124,-0.02354091267051084
2009-08-12,-0.009124708297681795,1.1976032629815154,-0.03245081700701302
2009-08-13,0.001629000941540168,1.1995541598245039,-0.03087467847693104
2009-08-14,0.013581440673874854,1.21584583348126,-0.017712560417115664
2009-08-18,-0.008371406716500322,1.205667493504626,-0.0259356880863737
2009-08-19,-0.005227354896446125,1.1993650416289687,-0.031027467936708852
2009-08-20,0.0010341498401100413,1.200605364795003,-0.030025405147604545
2009-08-24,0.0020423437958938654,1.203057413713109,-0.02804438355163308
2009-08-25,-0.00030544903995621884,1.202689940981078,-0.028341266461557324
2009-08-26,0.0019976201386635276,1.20509245862775,-0.026400261407532488
2009-08-27,-0.0015544158271053464,1.2032192438369338,-0.027913640250466276
2009-08-28,-0.0031655422233490397,1.199410402516622,-0.03099082066699499
2009-08-31,0.0002911182189497323,1.1997595727367925,-0.030708724440561608
2009-09-01,-0.001759183081801325,1.1976489759942046,-0.03241388525386346
2009-09-02,0.001260229741254856,1.199158288853336,-0.03119450445483496
2009-09-03,0.006359019393706072,1.2067837596682778,-0.025033851519934314
2009-09-04,-0.000811780294480452,1.20580411639248,-0.025825309827055998
2009-09-08,0.0034303176257920406,1.2099404075061935,-0.02248358121675542
2009-09-09,-0.0008503321204846348,1.2089115563138186,-0.023314794825948004
2009-09-10,-0.002027568439546848,1.2064604053960333,-0.025295090923331154
2009-09-11,0.00029116105538559223,1.2068116796809492,-0.0250112948133151
2009-09-14,-0.0001345870106039479,1.206649258504619,-0.02514251562851877
2009-09-15,0.012331974918595832,1.22152962689604,-0.013120597582044313
2009-09-16,0.00046147291405958447,1.2220933297325738,-0.01266517946838519
2009-09-17,4.368915887969467e-05,1.2221467219622224,-0.012622043640543423
2009-09-18,-0.0019542758860046946,1.2197583100943319,-0.014551652571029416
2009-09-21,0.004833604906093844,1.2256541398462524,-0.009788384604194844
2009-09-22,-0.006284256350388558,1.2179518150345436,-0.016011128236474326
2009-09-23,-0.005553268726264146,1.2111882013100157,-0.02147548286503065
2009-09-24,-0.00017446834761014943,1.2109768873058881,-0.021646204420631254
2009-09-25,0.004028610058657593,1.2158554409748905,-0.017704798478834327
2009-09-28,-0.003388631424671048,1.2117353550197456,-0.0210334348670127
2009-09-29,-0.0019609580504654873,1.209359192820286,-0.022953147234046734
2009-09-30,0.00638706891468777,1.2170834533274406,-0.016712681652551575
2009-10-01,0.0007607538362013096,1.2180093542335366,-0.01596464205303061
2009-10-02,0.007203425949660929,1.2267831944227523,-0.008876216220211508
2009-10-05,-0.0044801321653827565,1.221287043573468,-0.013316581763799129
2009-10-06,0.001755335038054114,1.223430811512574,-0.011584621788302107
2009-10-07,0.003259706373089796,1.2274188367258958,-0.008362677880685676
2009-10-08,-0.0029885682485474136,1.2237506117627879,-0.011326253695645883
2009-10-09,-0.0014099560675550017,1.2220251771625588,-0.01272024024308005
2009-10-12,0.00025528357570824586,1.22233714011939,-0.012468203935785183
2009-10-13,-0.0027254414791740085,1.2190057317761738,-0.015159664054781752
2009-10-14,0.0006176943651378046,1.2197587047477625,-0.014551333728708093
2009-10-15,0.003599057637699391,1.2241486866302353,-0.01100464717980365
2009-10-16,0.0009968227816720895,1.2253689459292223,-0.0100187940811447
2009-10-19,0.0019518113114761941,1.2277606348986188,-0.008086537565283325
2009-10-20,-0.0032671902248189734,1.2237493073538603,-0.011327307533616437
2009-10-21,-0.004939083005097059,1.2177051079474097,-0.01621044402658056
2009-10-22,-0.0016985806164480635,1.2156367376545005,-0.017881489897020986
2009-10-23,0.008084552743480683,1.2254646169769812,-0.009941501001744846
2009-10-27,0.006051646066448462,1.2328806951058815,-0.00395001738072831
2009-10-28,-0.017652942844475668,1.21111672266112,-0.021533230794147262
2009-10-29,-0.00812520481904754,1.2012761512297248,-0.029483473702576535
2009-10-30,-0.00670775426006711,1.1932182860087965,-0.035993460066313654
2009-11-02,-0.0006682589257546018,1.1924209072387975,-0.036637666041110184
2009-11-03,-0.0023696001301149287,1.1895953465018527,-0.038920449553006886
2009-11-04,-0.0023547882738942463,1.186794101329231,-0.041183588408679084
2009-11-05,-0.002060382112248305,1.1843488519919303,-0.04315911659205207
2009-11-06,-0.005749016116469639,1.1775400113543064,-0.048660010251661334
2009-11-09,0.0006679474902446818,1.1783265462495531,-0.04802456509313957
2009-11-10,-0.0003067047999879065,1.1779651478418651,-0.04831654052849621
2009-11-11,0.008891766871313916,1.1884393393190078,-0.03985439307159011
2009-11-12,-0.005948473826373833,1.1813699390148356,-0.045565794083911704
2009-11-13,-0.0029547122460753888,1.177879330788883,-0.04838587252020521
2009-11-16,0.0006143784890440086,1.1786029945124092,-0.04780122127041131
2009-11-17,0.0010752187217269373,1.1798702505175924,-0.04677739931671565
2009-11-18,0.006298297697917425,1.1873014246002684,-0.040773719605229464
2009-11-19,-0.0002575313827111114,1.1869956572226963,-0.041020750475552314
2009-11-20,-0.006450199103394981,1.1793392988987448,-0.047206357571009216
2009-11-24,-0.007936441678404972,1.1699795413339837,-0.05476814874570213
2009-11-27,-0.00459337497165186,1.1646053865914754,-0.05910995307366185
2009-12-01,-0.0004598213681442955,1.1640698761492647,-0.0595425944223128
2009-12-02,-0.00276749868939916,1.1608483142926525,-0.06214530905968485
2009-12-03,0.0020593995739348484,1.1632389648165098,-0.06021389150874956
2009-12-04,-0.004819051490235738,1.1576332563496106,-0.06474276915537713
2009-12-07,-0.0032437326083553423,1.1538782036074728,-0.06777649353226789
2009-12-08,0.001980693241440777,1.156163682366804,-0.06593004473349506
2009-12-09,0.003056474476343754,1.1596974671524336,-0.06307508375610349
2009-12-10,-0.004269080184553042,1.1547466256753367,-0.06707489135045441
2009-12-11,-0.0016588842350037717,1.15283103470258,-0.06862250610563236
2009-12-14,-0.0011922220579026464,1.151456604113973,-0.0697329148980872
2009-12-15,-0.0022246990588545125,1.148894959690489,-0.07180247920679672
2009-12-16,-0.0009807349422305124,1.147768198258568,-0.0727127949487304
2009-12-17,0.000332797200827679,1.1481501723021472,-0.07240419636252615
2009-12-18,0.0032645955512915856,1.1518984182468595,-0.06937597122857453
2009-12-21,-0.001054892025774374,1.1506832897909487,-0.07035767909551949
2009-12-22,0.00025866750421098315,1.150980934165656,-0.07011721083656242
2009-12-23,-0.0019683419824410514,1.1487154100719486,-0.07194753816922217
2009-12-24,-0.0006829238663516913,1.1479309249027645,-0.07258132734463285
2009-12-28,-0.0006164524430073463,1.1472232800797044,-0.07315303685108188
2009-12-29,0.00020883211479927956,1.1474628571434304,-0.07295948143967224
2009-12-30,-0.00038791340669963847,1.1470177409174547,-0.07331909288537553
2009-12-31,-0.00437730548008026,1.1419968938743874,-0.07737545829837411
2010-01-04,0.002071376945120593,1.1443623999117583,-0.07546435509369087
2010-01-05,0.00021396937101317385,1.1446072584146787,-0.07526653278327078
2010-01-06,-0.0029990760650512064,1.1411744941820834,-0.07803987879135232
2010-01-07,-0.0010806858874651873,1.1399412430110856,-0.07903622808314814
2010-01-08,0.0009193198490991421,1.1409892136225923,-0.07818956780732389
2010-01-11,0.004325014085356286,1.1459240080427497,-0.07420272470406208
2010-01-12,-0.0007664354457972447,1.1450457312647957,-0.07491228855147147
2010-01-13,-0.0004444846979822263,1.1445367759587586,-0.07532347588350174
2010-01-14,-0.0036177156986878876,1.140396167296647,-0.07866869266100618
2010-01-15,-0.0028890460438762027,1.137101510261067,-0.0813304612295731
2010-01-19,0.0058134573800219915,1.1437120014277284,-0.07598981501960678
2010-01-20,-0.010744833467089154,1.1314230064380761,-0.08591815057911545
2010-01-21,0.008288173861727878,1.1408004370265938,-0.07834208128726527
2010-01-22,0.0037914790448380555,1.1451257579779224,-0.07484763460195687
2010-01-25,0.0032254885200952697,1.1488193479643456,-0.07186356626802648
2010-01-26,0.00039481499205187197,1.149272919066081,-0.07149712408931952
2010-01-27,0.006234150985669408,1.15643765996728,-0.06570869697026405
2010-01-28,0.007186870317418765,1.164748827459644,-0.058994066536697254
2010-02-01,0.002563321571432907,1.1677344532543725,-0.05658196572860441
2010-02-05,0.0016702097521874837,1.1696848147261634,-0.05500625972737472
2010-02-09,0.0031253106762716793,1.1733404431655,-0.052052860701890746
2010-02-10,0.0005123005109648881,1.1739415460740692,-0.051567226898060814
2010-02-11,-0.0008183867549418077,1.1729808078616863,-0.052343411717520105
2010-02-12,0.0022465534056362374,1.1756159718903338,-0.050214450581740566
2010-02-16,0.000131263145821934,1.1757702869410827,-0.050089778742667734
2010-02-17,0.0002410798588390868,1.1760537414758856,-0.04986077452061721
2010-02-18,0.0015787036691004438,1.1779103818326129,-0.04836078623919671
2010-02-19,0.0036423715744244712,1.1822007691246195,-0.04489456261788671
2010-02-22,-0.005017345862785209,1.1762692589866706,-0.0496866569326595
2010-02-23,-0.004015064999796376,1.1715464614545767,-0.05350222677524863
2010-02-24,0.0017045060440172397,1.1735433694789732,-0.051888915600138086
2010-02-25,-0.004449902295556301,1.168321216145194,-0.05610791729105136
2010-02-26,0.00027315552822477254,1.1686403495441262,-0.05585008795061186
2010-03-01,0.001604524954445095,1.1705154621477414,-0.05433517585599135
2010-03-02,-0.0006040751383470072,1.169808382858007,-0.05490642846546612
2010-03-03,0.0005514157510052525,1.1704534336259729,-0.05438528898394823
2010-03-04,0.0011606285838866141,1.1718118953371472,-0.053287781520999444
2010-03-05,-0.001151787291160209,1.1704622172884676,-0.05437819262262966
2010-03-08,-0.00012481818185081043,1.1703161223225804,-0.05449622341734506
2010-03-09,0.0018480582653455462,1.1724789347055058,-0.05274887734811606
2010-03-10,0.001328046967309904,1.1740360417989761,-0.05149088336739738
2010-03-11,0.0025053975460184856,1.1769774688170367,-0.04911449095420983
2010-03-12,0.0006938405312810727,1.1777941034893065,-0.04845472804742601
2010-03-15,0.0058041825767185425,1.184630235503741,-0.0429317855589999
2010-03-16,-0.002276513194671272,1.1819334091418103,-0.04511056397737523
2010-03-17,-0.004074176310463277,1.1771180040457396,-0.04900095189673026
2010-03-18,-5.8558983800308584e-05,1.1770490732116097,-0.049056641434582327
2010-03-19,0.0030012218340900233,1.1805816585899278,-0.04620264946387287
2010-03-22,-0.0023747495821620696,1.177778072789483,-0.048467679323525914
2010-03-23,-0.003054888753884373,1.1741800918003469,-0.05137450470891791
2010-03-24,0.0025458400893831404,1.1771693665502079,-0.048959455893194836
2010-03-25,0.0005888605402038918,1.177862555139306,-0.048399425644636396
2010-03-26,0.000160054782083632,1.1780510776738935,-0.0482471174220771
2010-03-29,-0.002997098011308322,1.1745203431317774,-0.051099614093708445
2010-03-30,-0.002157147180670034,1.1719867298849511,-0.0531465318859029
2010-03-31,-0.005008259234258534,1.1661171165225763,-0.057888619511075046
2010-04-01,0.0005347378857493914,1.1667406835240017,-0.057384836863331956
2010-04-05,0.0005575198122634526,1.1673911645708401,-0.05685931023454338
2010-04-06,8.804219413318386e-05,1.1674939442503807,-0.056776274058840115
2010-04-07,-0.00022781467143510701,1.1672279720010688,-0.056991154262055255
2010-04-08,0.0008861267108163064,1.1682622838846708,-0.05615552893531084
2010-04-09,0.0009452782666393459,1.1693666168313612,-0.05526333326972588
2010-04-12,-0.0005922567525842981,1.1686740515562961,-0.055822859940010905
2010-04-13,-0.0032097348084577674,1.1649229177732745,-0.058853418171811556
2010-04-14,0.0011218560771005077,1.166229793627932,-0.057797587159545305
2010-04-15,0.0064218254951025,1.1737191178498,-0.05174692768321931
2010-04-16,-0.000629761193401567,1.172979955097425,-0.05234410066968809
2010-04-19,-0.002966303891472864,1.1695005400919998,-0.05515513605164879
2010-04-20,0.002650112446710812,1.1725998480297326,-0.05265119091748849
2010-04-21,0.0008707427176653305,1.1736208808081399,-0.0518262938408911
2010-04-22,0.0012544712207954792,1.1750931544272385,-0.050636837214199315
2010-04-23,-0.00019752785907061623,1.174861040792236,-0.050824362887224916
2010-04-26,-0.008228597616150942,1.1651935820326644,-0.05863474727207951
2010-04-27,-0.0003789175594932876,1.1647520697242233,-0.05899144709623505
2010-04-28,0.0014841630500470233,1.1664807517085738,-0.05759483697223711
2010-04-29,-0.002054402347264752,1.1640843309142246,-0.05953091635123575
2010-04-30,0.0022221590968731593,1.166671111499693,-0.057441044421677745
2010-05-03,-0.004692988155707195,1.1611959377918193,-0.061864462436262424
2010-05-04,-0.0030563821394590553,1.15764687926714,-0.06473176313766416
2010-05-05,-0.005593582688777606,1.1511714857235538,-0.06996326335674086
2010-05-06,0.00018647500456002165,1.1513861504316034,-0.06978983475203437
2010-05-07,0.005279727075496516,1.1574651550643889,-0.0648785789566726
2010-05-10,-0.0029929031225096,1.1540009739876007,-0.06767730677763872
2010-05-11,-0.0008865151250045407,1.1529779346698907,-0.06850382494656526
2010-05-12,0.003948068069150567,1.1575299700381962,-0.06482621464130078
2010-05-13,0.007627955612700653,1.1663595572700183,-0.05769275051642342
2010-05-14,0.0014067601028358307,1.168000345360747,-0.05636715027323691
2010-05-17,-0.00144965233712779,1.1663071509303287,-0.05773508983923403
2010-05-18,-0.0005670637338582354,1.1656457804424964,-0.05826941409747344
2010-05-19,-0.0025548519926677053,1.1626677279975883,-0.06067539636142261
2010-05-20,0.006128331720623112,1.1697929415156207,-0.05491890359698248
2010-05-21,0.00014952803279513305,1.1699678583529434,-0.054777587479805434
2010-05-24,0.0005904504268288027,1.170658666374284,-0.05421948050288461
2010-05-25,-0.0036762373570160133,1.1663550472526443,-0.057696394180197896
2010-05-26,-0.006922600215309475,1.1582808375514058,-0.06421958532473304
2010-05-27,-0.0014749334643313087,1.1565724503830075,-0.06559979917360337
2010-05-28,0.0006847927386471259,1.157364462798749,-0.06495992870108713
2010-06-01,0.0015635594840815695,1.1591740709810967,-0.06349793792961167
2010-06-02,-0.00029104690412966083,1.1588366969563904,-0.06377050395548822
2010-06-03,-0.003955107763327821,1.154253372939829,-0.06747339250355033
2010-06-04,-0.0032691152877367697,1.1504799855924297,-0.07052192949233826
2010-06-07,0.00251319336546509,1.153371364259321,-0.06818597137219296
2010-06-08,8.332262178964635e-05,1.1534674661852882,-0.0681083301843074
2010-06-09,-0.002487023390748607,1.1505987656164178,-0.07042596656478284
2010-06-10,0.0032756272881507968,1.1543676983307838,-0.06738102849450589
2010-06-11,-0.0014448054792068417,1.152699861555216,-0.06872848149454935
2010-06-14,-0.0026418048591751995,1.149654653459789,-0.07118871911734848
2010-06-15,0.0013288808510842078,1.1511824075141315,-0.0699544395919125
2010-06-16,0.0038220670448828845,1.1555823038565403,-0.066399743105237
2010-06-17,-0.0007409610626444744,1.1547260623647015,-0.06709150454367097
2010-06-18,-0.00178957835026464,1.1526595896030074,-0.06876101738991747
2010-06-21,-0.00022066825741127687,1.1524052342199813,-0.06896651227344353
2010-06-22,0.00010124198742941498,1.1525219060162177,-0.06887225259278285
2010-06-23,-0.005762193473728408,1.1458808518110422,-0.07423759082210002
2010-06-24,-0.0016443001289117762,1.1439966797786916,-0.07575982207085308
2010-06-25,0.00022982193237449842,1.1442595953062682,-0.07554741140718335
2010-06-28,0.008658023855099792,1.1541666221788567,-0.06754347884223799
2010-06-29,-0.005008480552919676,1.148386001096845,-0.07221366919489969
2010-06-30,-0.004109531800788222,1.1436666723057576,-0.07602643662567976
2010-07-01,-0.001039665286805242,1.1424776417668852,-0.07698705986544585
2010-07-02,-0.005569082732725811,1.136115089259596,-0.08212739529243163
2010-07-06,0.012562276703976794,1.1503872813784384,-0.07059682565309522
2010-07-07,0.001573580194241648,1.152197508020123,-0.06913433522547752
2010-07-08,0.001506694475075447,1.1539335176396526,-0.06773180507132437
2010-07-09,0.0011817753424457845,1.1552972078176207,-0.06663007350601136
2010-07-12,0.004114391350783228,1.1600505526570495,-0.06278982435336333
2010-07-13,-0.0008047828122769822,1.1591169639108987,-0.06354407499421488
2010-07-14,0.0013002516396796917,1.1606241076438042,-0.06232644664223841
2010-07-15,0.011832542546672443,1.1743572417781933,-0.051231384427243176
2010-07-16,0.0028035792301004804,1.1776496453499607,-0.04857143644245221
2010-07-19,-0.006507996979020435,1.1699855050156789,-0.054763330659838294
2010-07-20,-0.0008677484210199494,1.1689702519410852,-0.05558355828714856
2010-07-21,-0.01074219288571856,1.156412948017067,-0.06572866186847193
2010-07-22,-0.0015433983357158157,1.1546281421976974,-0.06717061469685104
2010-07-23,-0.00019529547094291228,1.154402648550903,-0.06735279205096323
2010-07-26,0.0020444436086068303,1.1567627596674916,-0.06544604742758675
2010-07-27,0.00017152863793620479,1.1569611776080728,-0.0652857446610241
2010-07-28,0.00026420086867013986,1.1572668477562145,-0.06503879234280519
2010-07-29,-0.003051303381666473,1.1537356755101653,-0.06789164263745662
2010-07-30,-0.0075779112445315076,1.1449927689614996,-0.07495507703983606
2010-08-02,-0.0010139210898900968,1.143831836645278,-0.07589299959632112
2010-08-03,0.00014409901156680631,1.1439966616823374,-0.07575983669098085
2010-08-04,-0.002520266583800122,1.1411134851239204,-0.07808916828997459
2010-08-05,-0.0013029307622762021,1.1396266932609043,-0.07929035427268516
2010-08-06,-0.0016903506608495489,1.137700324526829,-0.08084667643079091
2010-08-09,-0.00044218986163307983,1.1371972449777465,-0.0812531167117595
2010-08-10,0.010843056412681542,1.1495279388573862,-0.07129109242728981
2010-08-11,0.0020383787251441353,1.1518711121519118,-0.06939803194824179
2010-08-12,-0.00025128587349868426,1.1515816632133369,-0.06963187907666324
2010-08-13,-0.00601238857514831,1.1446579067780827,-0.07522561373758496
2010-08-16,-0.00293294624350063,1.1413006866703046,-0.07793792729985893
2010-08-17,0.0006334264324264171,1.142023616692588,-0.07735386881067285
2010-08-18,0.0016736435308744425,1.1439349571307713,-0.07580968808192146
2010-08-19,-0.003481533937877375,1.1399523087547963,-0.07902728801792169
2010-08-20,-0.003145326847840465,1.1363667861528122,-0.08192404821504728
2010-08-23,0.0014972280176563121,1.1380681863433744,-0.08054947917769828
2010-08-24,-0.00030661022078017953,1.1377192430054968,-0.08083139210488399
2010-08-25,-0.0005135487003725379,1.1371349687668624,-0.08130342994889184
2010-08-26,0.008512228322284968,1.1468145212542602,-0.07348327498571683
2010-08-27,0.0016404397358962932,1.1486958013646285,-0.07196338013403103
2010-08-30,-0.0024838017658462687,1.1458426687047787,-0.0742684391292242
2010-08-31,0.0013047011350112337,1.147337650935182,-0.07306063611104041
2010-09-01,0.00246878394804201,1.150170179710795,-0.07077222308866304
2010-09-02,0.0032476391946150507,1.1539055174669013,-0.06775442653964081
2010-09-03,-0.0022045138794852983,1.1513617167380308,-0.06980957484542294
2010-09-07,0.0022087072231129603,1.153904737678206,-0.06775505653451341
2010-09-08,-0.0014765941526346793,1.1522008886898527,-0.06913160396685791
2010-09-09,0.0015671845177261552,1.1540066000839178,-0.06767276142855416
2010-09-10,-0.006375898396715831,1.1466487712526432,-0.07361718517417637
2010-09-13,0.001987783550702667,1.1489280608185728,-0.0717757366532118
2010-09-14,0.002186864685662395,1.1514406110211435,-0.06974583579132376
2010-09-15,-0.0025575835594085663,1.1484957054447604,-0.0721250385477753
2010-09-16,0.001447666680474175,1.1501583444102004,-0.0707817848824347
2010-09-17,0.0006758104181424036,1.150935633401866,-0.07015380953193062
