Date,A,AAL,AAPL,ABBV,ABNB,ABT,ACGL,ACN,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AFL,AIG,AIZ,AJG,AKAM,ALB,ALGN,ALL,ALLE,AMAT,AMCR,AMD,AME,AMGN,AMP,AMT,AMTM,AMZN,ANET,ANSS-202507,AON,AOS,APA,APD,APH,APO,APP,APTV,ARE,ARES,ATO,AVB-202608,AVGO,AVY,AWK,AXON,AXP,AZO,BA,BAC,BALL,BAX,BBWI,BBY,BDX,BEN,BF.B,BG,BIIB,BIO,BKNG,BKR,BLDR,BLK,BMY,BNY,BR,BRK.B,BRO,BSX,BWA,BX,BXP,C,CAG,CAH,CARR,CASY,CAT,CB,CBOE,CBRE,CCI,CCL,CDNS,CDW,CE,CEG,CF,CFG,CHD,CHRW,CHTR,CI,CIEN,CINF,CL,CLX,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COHR,COIN,COO,COP,COR,COST,CPAY,CPB,CPRT,CPT,CRH,CRL,CRM,CRWD,CSCO,CSGP,CSX,CTAS,CTLT-202412,CTRA-202605,CTSH,CTVA,CVNA,CVS,CVX,CZR,D,DAL,DASH,DAY-202602,DD,DDOG,DE,DECK,DELL,DFS-202505,DG,DGX,DHI,DHR,DIS,DLR,DLTR,DOC,DOV,DOW,DPZ,DRI,DTE,DUK,DVA,DVN,DXCM,EA-202608,EBAY,ECHO,ECL,ED,EFX,EG,EIX,EL,ELV,EME,EMN,EMR,ENPH,EOG,EPAM,EQIX,EQT,ERIE,ES,ESS,ETN,ETR,ETSY,EVRG,EW,EXC,EXE,EXPD,EXPE,EXR,F,FANG,FAST,FCX,FDS,FDX,FDXF,FE,FERG,FFIV,FICO,FIS,FISV,FITB,FIX,FLEX,FMC,FOX,FOXA,FRT,FSLR,FTNT,FTV,GD,GDDY,GE,GEHC,GEN,GEV,GILD,GIS,GL,GLW,GM,GNRC,GOOG,GOOGL,GPC,GPN,GRMN,GS,GWW,HAL,HAS,HBAN,HCA,HD,HES-202507,HIG,HII,HLT,HOLX-202604,HON,HONA,HOOD,HPE,HPQ,HRL,HSIC,HST,HSY,HUBB,HUM,HWM,IBKR,IBM,ICE,IDXX,IEX,IFF,INCY,INTC,INTU,INVH,IP,IPG-202511,IQV,IR,IRM,ISRG,IT,ITW,IVZ,J,JBHT,JBL,JCI,JKHY,JNJ,JNPR-202507,JPM,K-202512,KDP,KEY,KEYS,KHC,KIM,KKR,KLAC,KMB,KMI,KMX,KO,KR,KVUE,L,LDOS,LEN,LH,LHX,LII,LIN,LITE,LKQ,LLY,LMT,LNT,LOW,LRCX,LULU,LUV,LVS,LW,LYB,LYV,MA,MAA,MAR,MAS,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,META,MGM,MHK,MKC,MKTX,MLM,MMM,MNST,MO,MOH,MOS,MPC,MPWR,MRK,MRNA,MRO-202411,MRSH,MRVL,MS,MSCI,MSFT,MSI,MTB,MTCH,MTD,MU,NCLH,NDAQ,NDSN,NEE,NEM,NFLX,NI,NKE,NOC,NOW,NRG,NSC,NTAP,NTRS,NUE,NVDA,NVR,NWS,NWSA,NXPI,O,ODFL,OKE,OMC,ON,ORCL,ORLY,OTIS,OXY,PANW,PAYC,PAYX,PCAR,PCG,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PLD,PLTR,PM,PNC,PNR,PNW,PODD,POOL,PPG,PPL,PRU,PSA,PSKY,PSX,PTC,PWR,PYPL,Q,QCOM,QRVO,RCL,RDDT,REG,REGN,RF,RJF,RL,RMD,ROK,ROL,ROP,ROST,RSG,RTX,RVTY,SBAC,SBUX,SCHW,SHW,SJM,SLB,SMCI,SNA,SNDK,SNPS,SO,SOLS,SOLV,SPG,SPGI,SRE,STE,STLD,STT,STX,STZ,SW,SWK,SWKS,SYF,SYK,SYY,T,TAP,TDG,TDY,TECH,TEL,TER,TFC,TFX,TGT,TJX,TKO,TMO,TMUS,TPL,TPR,TRGP,TRMB,TROW,TRV,TSCO,TSLA,TSN,TT,TTD,TTWO,TXN,TXT,TYL,UAL,UBER,UDR,UHS,ULTA,UNH,UNP,UPS,URI,USB,V,VEEV,VICI,VLO,VLTO,VMC,VMRK,VRSK,VRSN,VRT,VRTX,VST,VTR,VTRS,VZ,WAB,WAT,WBA-202508,WBD,WDAY,WDC,WEC,WELL,WFC,WM,WMB,WMT,WRB,WSM,WST,WTW,WY,WYNN,XEL,XOM,XYL,XYZ,YUM,ZBH,ZBRA,ZTS
2024-08-26,138.30763,10.21,225.29535,184.88693,115.71,108.07686,104.11388,320.05338,559.44,218.86143,56.74293,258.65384,256.21,77.91758,92.63507,16.09904,103.11632,71.35093,187.06801,281.35352,100.99,85.96031,231.65,176.07552,133.83301,193.141,50.02379,149.99,166.16074,307.67218,430.33426,210.07146,,175.5,86.1725,319.46,332.00528,79.01189,26.62685,264.9423,65.605064,108.659836,89.89,61.06817,108.37167,138.09715,124.42737,204.82326,156.67346,209.32506,134.11632,360.49,248.49637,3157.1,173.48,38.134354,62.53806,36.747044,32.836918,80.358315,177.74823,18.52388,42.83521,94.77912,204.86,313.42,149.47968,34.126266,176.41,846.5601,43.96148,64.34665,202.07487,454.49,100.67063,79.47,32.917824,132.82779,67.060616,58.706936,27.135998,106.80422,69.760574,372.39767,342.6039,268.6476,208.45667,116.72,101.877655,16.337463,268.25,221.60606,130.23032,192.64778,78.10978,39.891624,99.33644,98.25083,355.37,340.18237,56.79,126.63224,100.27562,143.23674,34.76336,191.97113,54.75,299.49246,63.706066,77.67,25.921684,138.64859,79.43,204.0,94.45,106.65031,230.74246,882.80237,300.89,45.598103,52.56,114.03939,87.45706,204.6,261.51566,66.4675,48.431496,77.85,32.705303,194.9621,59.35,23.019001,73.95336,54.522694,31.598001,54.40079,136.67142,37.41,51.639893,40.061005,128.62,59.0,98.574684,116.74,373.093,157.50533,108.29608,131.74689,118.695885,148.3634,184.75096,264.7115,89.6884,142.10968,96.55,19.862274,179.5402,47.782967,410.28607,146.82817,116.69535,105.27981,154.75,42.625797,73.67,147.21516,57.25047,19.88,242.05522,94.37635,296.90662,371.8661,76.94188,91.11,525.13184,376.05157,92.82072,101.582634,122.59,121.77946,196.13,784.7951,32.374474,469.3308,61.077423,273.72983,289.90314,56.618763,55.16,55.024937,68.75,35.629562,69.97074,119.91695,135.44002,162.87173,9.863078,187.68045,32.55183,44.06018,399.68216,229.74098,,40.042885,207.92497,199.41,1706.27,76.38391,169.85,39.13397,335.57538,32.45,59.9839,37.343483,40.23007,106.529045,233.19,75.18,54.790092,280.08157,164.17,169.26369,84.18472,25.19573,181.3636,72.662605,64.171326,100.46813,40.77187,47.804844,157.71,166.65176,164.8886,133.73647,107.84499,173.88948,487.61978,957.6584,30.332619,63.68472,13.526845,382.81088,355.8398,136.32668,109.23887,265.4596,214.37234,79.75,193.4418,,20.96,18.258,32.56752,29.603704,70.9,15.164186,184.53828,375.64645,343.40393,96.1704,30.746647,187.66158,156.52638,484.07,198.16658,96.410324,65.16,20.13,606.3501,33.159637,44.73485,30.515795,247.86,90.62608,106.48653,479.19,482.31,236.77563,15.899252,121.56595,172.57164,108.364426,69.30395,164.20999,154.76654,37.946663,210.33264,77.3434,34.017586,15.495613,154.12,31.971289,21.377998,120.61836,78.70865,132.63448,19.717655,85.02,66.93159,50.567352,20.196913,80.041466,151.61613,170.34184,225.0917,220.80928,568.03674,456.50525,56.41,39.493027,937.4039,529.4782,54.640133,240.79903,80.50087,271.66,27.050236,38.863003,58.923157,84.837906,96.14,463.07275,144.9632,220.68463,77.793884,275.3746,76.01688,542.8001,472.1799,67.07492,83.74776,70.637764,517.64514,38.04,155.13,74.94956,229.01338,537.3802,126.93221,23.64,45.851852,347.29,26.84186,166.53334,898.4764,108.83405,81.66,28.490953,216.56271,68.448204,97.16053,560.65125,407.05966,421.26797,157.7625,35.88036,1422.02,98.29184,17.45,68.828545,250.27531,76.10181,50.616333,68.844,31.047167,80.30721,495.3968,165.572,81.45687,233.04492,127.645195,84.29768,145.93893,126.25191,9153.11,28.704905,27.600304,240.97601,55.403656,196.67412,80.25413,91.97464,74.82,135.91255,74.68571,90.127884,55.12715,173.56,162.02133,121.26975,89.83124,18.746176,76.10812,163.32118,25.252764,74.102684,161.40549,223.10594,580.14856,131.57207,194.64854,120.62666,30.85,112.594124,166.41139,84.7363,80.53306,180.69,342.78598,120.72006,29.95912,106.85329,314.03973,10.949709,126.54452,175.95,270.43823,71.421455,,162.42192,112.39,157.59059,58.26,65.9077,1188.1576,21.005434,115.25532,166.83546,221.5696,260.06754,48.39657,538.7832,151.16975,202.33195,114.66629,120.52562,217.61053,90.93245,62.859043,354.32013,112.026825,43.15449,56.251003,268.58762,,525.91,81.012,,60.18,152.05923,467.4998,77.275116,230.30028,119.40595,79.852036,101.07777,231.1897,42.854267,92.67804,100.20163,47.20887,347.5907,72.853905,18.02713,50.03145,1154.07,422.17,70.558304,147.94907,132.04611,40.41559,236.78136,147.04356,117.20341,114.86768,601.4268,194.01242,284.14145,39.249138,139.61646,56.71,98.821365,215.65077,52.42132,213.21,59.9864,344.13672,103.97,160.38,197.06721,89.88751,571.68,42.78,72.61,39.70868,231.11331,374.98,561.2187,236.92595,114.06124,730.97473,41.967663,264.22644,198.83,29.473526,135.6675,109.986885,246.98994,67.18036,264.0296,178.26445,77.87035,482.64,83.8502,56.67197,10.825415,36.39451,163.66612,336.59,10.073986,8.23,260.37,47.1542,86.92677,115.36364,54.301697,202.64153,42.50973,74.668526,55.347473,130.97147,301.61224,278.63593,29.193401,75.73996,57.659714,111.434395,132.9356,65.56,129.85762,112.39798,347.69,175.99753
2024-08-27,138.90816,10.17,226.1383,183.46358,116.74,108.46045,105.24545,323.4746,567.82,224.90508,56.574776,261.82803,256.99,77.049416,92.18603,15.622364,103.30814,71.178795,188.36844,284.57144,101.31,85.99898,236.28,178.04698,133.34708,192.68825,49.979004,150.5,165.82509,307.81342,428.32584,210.86397,,173.12,86.405,318.41,334.4924,78.43628,26.12151,264.1344,65.46727,110.30105,90.3,60.000813,107.40064,137.3266,123.58632,206.21098,158.4108,208.72984,133.27013,363.43,249.62198,3181.85,173.05,37.89554,62.265903,36.72767,32.42599,80.34927,179.02715,18.166622,42.570908,94.487144,203.3,319.37,152.76848,34.097374,174.62,849.4263,43.85212,64.54833,202.75987,460.63,101.42889,79.83,32.762047,132.16345,67.26913,58.60242,27.337069,107.26219,69.818954,369.94763,342.56488,270.1876,206.7157,115.34,102.38262,16.770504,268.93,219.36401,129.72525,193.8834,78.09065,39.48066,98.69248,99.48965,360.77,340.13434,57.02,127.62574,101.0676,144.5018,34.754726,195.62764,56.14,295.84235,63.46144,78.0,25.959831,138.51239,79.48,198.3,94.35,105.589066,229.81728,899.0141,303.57,45.055702,52.59,114.976494,85.582634,203.3,260.451,67.4575,48.35521,77.17,32.617886,196.41881,59.4,23.028511,74.280716,54.434517,31.748001,53.251606,135.24487,37.8,51.192196,39.89482,128.48,58.55,99.601,116.02,366.16852,158.80699,108.48034,132.33247,119.44048,148.0742,183.26561,265.4521,88.82846,142.12856,95.4,19.676811,178.65912,47.55303,404.41904,147.33578,115.95589,104.245735,154.85,42.163094,72.24,147.85432,57.609497,19.57,243.60313,93.15104,298.17505,370.5962,76.37434,89.538475,528.7958,379.29813,92.44404,100.56593,122.53,120.37496,200.25,783.9133,31.945286,472.14316,60.59406,274.58463,289.0439,56.41977,55.39,54.44934,69.63,35.357437,69.10902,119.487076,139.07494,163.40334,9.889711,185.23552,32.43203,44.099182,401.06543,227.93237,,39.821552,201.48517,199.71,1714.9,77.47674,170.17,38.919357,333.61667,32.22,59.882683,37.2555,40.190895,105.693054,235.42,75.97,55.14112,279.31158,164.72,169.03632,84.10502,25.398146,184.76921,72.70037,64.20749,100.1928,41.06158,48.29515,156.06,165.11359,163.4199,133.46526,107.434715,174.97429,487.03412,951.5303,30.094679,63.164154,13.5083275,384.46628,354.95523,135.50851,109.664154,265.5267,217.40935,79.71,195.58641,,21.36,18.181845,32.594986,29.466478,72.16,15.129204,179.57744,378.4362,343.8417,96.47889,31.444199,188.3725,156.80954,482.56,197.80708,96.592354,65.63,20.07,615.3896,33.6779,45.038235,30.619461,248.6,90.4564,107.83873,482.35,485.77,237.41376,15.760435,121.51734,168.79556,107.26782,69.30395,166.69006,154.36865,37.927135,211.30191,77.44885,34.24355,15.4262085,154.1,31.802223,21.167784,120.85535,80.07009,132.08237,19.69004,84.41,67.555176,50.51944,20.160126,80.26035,152.78113,169.14532,225.11127,221.87982,567.45764,460.28622,57.48,39.344555,941.29926,531.66974,54.04887,238.94377,80.651276,271.18,27.923134,38.27838,58.923157,84.69921,96.59,469.3473,147.13846,223.5823,76.28838,276.29037,76.62274,546.0224,476.4804,66.94339,83.24157,70.9024,515.6386,38.01,154.07,75.034775,227.88171,512.7875,126.498985,23.795,46.11282,349.81,27.066711,163.35074,931.185,109.04935,78.98,28.221981,218.4546,69.3334,96.92316,569.68976,407.40424,423.35358,157.99846,35.611523,1422.59,97.2484,18.08,69.27707,249.78726,75.12977,51.042496,69.572,30.962002,81.26961,495.8225,166.348,81.310974,239.31407,128.24248,84.34512,145.87102,128.08888,9076.03,28.64572,27.560902,243.76347,55.74449,190.49101,80.10921,92.20723,76.06,135.50159,75.18237,89.62744,54.61787,175.095,160.5351,121.18593,88.41635,18.608335,75.6855,162.69934,25.165443,73.907326,160.36324,225.97702,579.0104,129.55363,195.13422,120.6641,30.84,113.67132,167.38307,83.92463,79.90427,192.58,338.26834,120.91984,29.790123,106.77179,316.74872,10.166897,125.749115,176.06,269.78958,70.97531,,166.67676,113.67,164.36879,59.0,65.92619,1190.5253,20.977783,114.50609,168.1125,237.64825,255.43076,48.260242,543.18823,150.3071,202.4689,115.42945,121.77882,218.53821,93.75656,62.303368,353.62268,111.41758,42.624523,54.764004,267.7714,,521.78,80.3095,,60.55,152.68616,471.49274,76.85156,231.63268,118.121704,80.70173,97.17011,228.21317,43.513134,91.70393,100.44411,47.150913,351.721,72.106346,17.926775,49.725018,1175.3213,425.53,70.25171,147.29924,134.0119,40.132256,236.83034,146.83998,117.13512,115.60251,606.20374,197.49716,282.93497,38.853462,139.29015,56.6,97.57344,216.48325,52.444378,209.21,59.799328,346.03098,103.92,160.78,199.37619,89.35853,578.59,42.14,72.56,40.094555,233.41414,371.35,561.42896,239.32542,112.86116,724.16034,42.06886,266.69916,200.25,29.500225,133.61954,110.10576,236.87114,67.650154,264.95575,178.50017,80.01514,480.3,83.56371,57.0696,10.770136,36.35942,163.2501,336.77,9.171403,8.11,264.68,47.27455,86.55293,116.35049,53.86131,203.01027,42.40694,74.76673,55.73671,130.41808,300.75757,281.21338,28.742538,75.543846,57.124958,110.37455,132.12578,66.64,130.07037,112.4372,346.04,176.521
2024-08-28,138.86877,10.15,224.61108,182.97662,117.53,108.26866,105.55925,320.63312,560.54,220.37477,56.948452,259.9216,254.62,77.70054,92.18603,15.469468,104.38237,72.221176,188.2714,285.36612,100.08,85.0518,230.93,179.89342,132.78342,189.85358,50.337276,146.36,166.42726,310.22372,428.47208,210.01552,,170.8,85.29,315.6,333.7944,78.51302,26.250141,263.06995,65.24091,110.11653,88.0,59.31465,106.10892,136.4339,123.37605,207.75703,155.26004,210.05469,134.79138,362.45,251.63829,3196.7,170.71,38.163017,61.71187,36.640472,30.156546,79.3639,179.72679,17.514626,42.334927,94.95808,204.2,328.75,153.42932,33.67356,172.9,851.85144,44.70875,64.34665,204.13953,464.59,102.295456,79.52,32.762047,131.06873,67.34166,58.507412,27.57311,108.19762,69.18653,365.10703,339.71603,271.6496,204.43678,115.11,102.33753,16.366987,263.09,216.95766,127.5762,191.54068,78.3107,39.891624,99.10227,99.835365,355.8,344.01727,57.0,128.79118,100.94356,143.53223,34.48698,198.13284,55.77,295.55267,63.423813,78.17,25.94076,140.2343,78.79,190.2,94.54,105.3261,232.72075,878.39087,303.8,45.354023,53.21,115.728035,85.19415,196.96,255.22618,66.05,47.53514,76.525,32.753872,195.97662,59.8,22.87632,74.01113,54.8656,30.862,53.04772,134.37054,37.08,51.301838,39.523342,127.16,57.07,99.64929,113.42,368.08713,158.26366,108.1894,134.88322,118.21858,149.30815,183.29494,262.72668,87.45059,141.65671,94.46,19.464853,178.02275,47.32309,402.1766,147.54259,116.44263,104.991005,153.58,42.106434,70.48,148.15697,56.066643,19.13,244.54366,93.89932,298.5487,372.0093,76.572525,89.07569,531.36053,378.18277,91.929535,100.61435,123.65,120.52478,198.57,779.81165,31.798971,478.85025,61.141266,275.0956,286.67126,56.519264,55.23,54.560745,68.65,35.55449,68.162056,119.78017,138.00818,160.13124,9.800935,185.10233,32.30265,42.773186,402.57538,228.88306,,40.374886,196.03833,198.89,1722.35,77.20116,171.83,39.376575,337.24576,31.95,59.910286,37.411915,40.37696,105.64712,228.57,75.61,54.551098,285.50995,164.05,169.90625,83.62675,25.27284,183.22572,74.173256,64.68658,101.815315,40.86844,48.09903,153.66,163.24788,161.60393,133.27821,105.89128,174.4222,483.2608,952.4943,29.504585,62.95036,13.554621,384.46628,354.4892,134.79878,110.495384,268.53763,216.15472,80.38,194.52834,,20.32,18.08665,31.825891,29.631147,70.48,15.076733,180.00963,379.50916,342.8494,96.05098,31.246311,188.11658,156.97552,481.48,197.40872,98.07736,65.64,19.61,606.2715,33.73343,44.578568,30.496944,247.55,89.22876,105.45358,482.21,481.56,236.73753,15.704906,121.07983,170.82582,107.00862,68.66377,168.99507,155.28757,37.89785,212.36716,77.28588,34.10232,15.490986,152.59,31.490784,21.167784,120.10487,79.230774,132.37683,19.63481,84.75,67.79139,51.036896,19.976181,80.877205,153.06505,168.12503,225.59041,223.7026,564.9058,460.77347,56.57,38.86203,935.83575,535.05664,54.245956,239.29944,79.1443,258.83,27.510666,37.38707,57.87231,84.70788,96.95,466.1952,148.23987,223.28763,76.05676,273.81973,75.16488,551.9514,474.85663,66.94339,82.80099,71.59233,513.3341,37.06,154.54,75.45131,229.83553,508.49585,126.701164,23.525,46.295498,352.42,26.851229,163.38919,915.2689,109.891785,78.36,28.152248,218.07814,68.07027,97.037094,565.05365,404.21463,426.14423,160.85828,35.27548,1423.18,94.26714,18.0,69.17956,250.17769,74.94103,50.19986,68.384,31.094479,78.88745,496.9062,162.822,78.07215,240.6602,127.07681,84.10793,143.61073,125.403305,9029.53,28.76409,27.659405,238.14996,55.600983,191.81454,79.90087,91.8723,74.63,134.9145,75.913704,89.89691,54.560215,175.22,160.47603,121.074135,88.57564,18.628027,75.61977,161.41853,25.10432,74.5864,160.18321,228.45238,578.56757,129.09087,195.29611,118.755035,30.36,113.81989,169.84033,84.06154,80.46833,204.42,336.06235,121.42403,29.81829,107.55049,315.06598,10.340855,126.30122,173.88,266.9356,69.82528,,164.68352,112.26,162.34602,56.14,66.286964,1188.0784,21.180555,114.6715,165.20747,238.0799,254.08238,48.932144,542.3309,146.94472,202.84064,116.733574,120.635025,217.73486,90.61867,62.37161,355.31232,105.90671,41.394245,44.349,265.92062,,509.98,80.31887,,60.05,152.37724,471.38077,76.85156,232.2597,114.833244,80.00309,95.76144,228.58403,43.680172,92.06233,99.53947,47.83678,349.40567,72.5511,18.081867,49.641445,1181.3741,425.46,70.81546,146.6882,131.36105,40.159676,236.93806,145.15579,116.374115,115.2204,608.92487,194.96106,287.77734,39.27809,138.48393,56.13,97.220764,217.21892,52.505867,205.75,61.44561,345.7954,102.18,159.0,196.58461,89.92744,581.05,41.33,71.85,40.599873,234.872,366.82,562.5664,241.54324,112.23465,715.5859,42.436836,265.1919,199.35,29.464628,133.73332,110.21473,232.29944,68.34103,267.46814,177.95998,80.32438,489.73,81.49908,57.912197,10.963612,36.39451,163.96329,340.94,9.103467,7.97,260.3,46.958637,86.72116,117.134155,54.636776,203.117,41.98642,74.71763,55.755695,131.13652,295.76862,282.60947,28.78011,73.83765,56.927944,109.28656,132.51605,64.68,131.1825,111.96655,343.83,177.30617
2024-08-29,140.31593,10.39,227.8837,182.77061,116.6,108.1344,107.27086,323.31302,569.63,223.98349,56.83635,260.5698,258.23,77.64392,93.31801,15.523431,105.14967,72.794975,189.59123,285.95477,101.6,88.57952,235.15,181.134,133.44426,189.94215,50.65077,145.49,167.20714,311.65488,431.87466,208.40253,,172.12,86.6475,319.99,337.63812,78.76246,26.957619,263.36456,65.733,109.99029,91.61,60.07705,104.959724,135.64456,123.66278,207.83153,154.03311,209.84348,134.83893,362.0,254.32997,3204.73,172.26,38.373173,60.642673,36.96987,28.951778,90.564705,181.28407,17.836157,42.89184,95.18412,204.82,333.71,153.13689,33.96252,172.16,857.8042,45.310215,64.586754,204.63158,468.37,103.05372,80.67,32.995712,131.53656,67.450455,58.792442,27.135998,109.32792,69.16707,355.94168,343.0722,274.83676,202.5491,114.62,100.7054,16.278412,265.63,215.62402,128.80421,192.20297,79.344,39.863605,98.32171,98.923065,351.53,347.02563,56.74,129.54585,100.96264,145.2128,34.081047,197.1934,55.63,298.68134,63.668434,78.29,25.826313,141.42117,77.72,188.28,105.73,107.411026,233.85263,876.9863,311.02,44.522335,52.4,115.004326,85.76716,199.29,253.36302,67.9175,48.050068,77.11,32.967567,196.33528,60.95,23.237776,74.27109,55.845345,30.016,52.797497,135.67743,37.16,51.274426,40.628002,126.53,58.03,100.72391,115.18,371.85614,156.90532,107.39418,136.55067,80.21566,150.60957,182.59134,263.67462,87.7633,141.08105,84.79,19.544334,179.16818,47.63262,399.15128,147.34518,116.62047,105.26117,153.24,42.493595,69.62,149.07971,56.862328,18.36,245.0139,94.29216,298.7552,372.78275,77.923805,87.320984,532.32477,383.5804,92.79316,100.788635,121.3,121.70455,201.24,784.6417,32.68661,483.1992,60.7947,276.91663,293.9845,56.775116,55.5,54.505043,70.12,35.68586,70.06544,119.36006,139.1836,160.89197,9.863078,187.2143,32.345776,42.734188,406.83237,228.9758,,40.21811,197.61935,202.14,1713.29,77.28669,172.95,39.367245,345.33908,32.34,60.177128,37.37281,40.220272,105.16941,223.1,76.27,55.051495,286.65527,164.99,171.59673,83.77621,25.465616,190.55475,75.01356,64.50579,103.46733,40.433876,48.510887,155.0,162.15625,160.54211,133.06311,108.31388,174.97429,489.76086,952.19916,29.866255,63.23852,13.6935,387.0381,351.25473,136.14923,112.26416,271.23212,216.73225,80.76,196.91493,,20.17,17.782034,32.466805,29.448181,70.82,15.4352865,180.11298,385.80066,341.80847,96.488846,31.43183,188.53363,156.4385,487.28,199.35191,98.61388,65.91,20.13,611.93097,33.520573,44.229218,30.515795,250.79,90.62608,105.16248,487.17,485.88,238.5281,15.64938,121.53355,168.9623,107.30769,68.94507,167.17636,155.58124,38.05405,213.25006,77.1996,34.055244,15.62054,152.82,31.375105,21.030687,120.63811,78.39144,131.78792,19.717655,85.31,68.07484,50.30862,20.003775,81.26522,154.13214,167.42938,225.30595,225.3711,564.2384,460.6663,56.53,38.592926,927.2165,537.7795,54.386734,237.21349,78.378525,259.01,27.568218,37.032467,58.03325,85.09795,96.73,475.08826,147.86356,227.26578,76.10502,274.5924,76.66061,551.4061,475.3782,66.45482,82.66975,72.51855,514.76447,37.41,153.68,74.81703,237.97002,518.14703,127.952675,23.5,46.417282,350.56,26.804384,164.38918,916.55914,109.94795,77.59,28.74,219.16888,69.46269,97.416885,566.9432,406.69543,428.0438,160.44301,35.707535,1431.23,94.97271,17.85,69.413574,249.06494,75.52613,51.5074,69.248,31.056627,79.3353,502.50842,166.25401,80.35781,242.32364,114.832504,84.90489,145.5315,117.3965,9047.0,28.547077,27.43285,239.95361,55.071793,189.7601,81.65813,91.76065,76.3,136.42137,75.89838,90.30112,54.973404,179.105,160.97801,120.67361,88.68808,19.297533,75.516464,159.72006,25.078123,75.07012,161.10228,230.06276,581.726,128.12596,196.7912,117.285805,31.0,113.80132,171.01758,85.06879,80.58855,205.15,337.211,122.56558,29.8089,108.47406,315.94434,10.108911,127.73295,177.11,270.47812,72.53184,,162.42192,113.87,162.24876,58.75,66.2962,1167.9087,21.392544,115.17748,166.37729,238.54097,258.53485,48.786076,545.77014,148.80727,201.4613,118.1343,121.52022,216.65417,90.20028,63.297726,354.24155,105.038994,41.810646,44.882,266.8318,,517.02,80.36571,,62.92,150.36928,473.9743,76.823326,232.8867,115.5824,81.09825,94.11154,226.30173,43.77297,93.64296,100.44411,48.08794,351.15195,73.3649,18.02713,49.817875,1209.1215,426.61,73.70346,146.93068,132.99924,40.132256,238.5247,141.97246,114.51065,114.35821,607.4749,193.67363,287.03897,39.10438,140.40346,56.35,94.91481,219.08717,52.59233,206.28,60.472805,348.4454,103.51,160.5,199.75471,90.027245,587.63,42.64,72.24,40.52637,233.74141,367.58,565.4627,242.04991,112.04934,716.579,42.80481,270.2457,217.02,29.420134,134.4539,110.75955,237.72832,68.20285,267.7046,178.75554,79.72584,493.35,83.642746,57.864864,10.954399,36.183983,166.28114,344.71,8.9773,7.73,262.36,47.409946,86.70246,116.63106,54.904835,203.67015,42.50973,75.05154,56.315815,128.99088,312.84235,284.9428,28.639215,74.07298,57.59404,110.79661,132.8193,66.42,130.79567,112.4372,342.27,177.28679
