Date,port_ret,equity,drawdown
2025-10-01,-0.0034911184052955828,0.9965088815947044,0.0
2025-10-02,0.0029753125958282877,0.9994738070219679,0.0
2025-10-03,-0.002384036292323803,0.9970910251928005,-0.0023840362923237546
2025-10-06,0.0015657678071516429,0.9986522382208473,-0.0008220013324496955
2025-10-07,-0.004573818162568486,0.994084584475583,-0.005392059810394256
2025-10-08,0.005480547094813888,0.9995327118570299,0.0
2025-10-09,-0.004400863666356612,0.9951339046620834,-0.004400863666356614
2025-10-10,-0.02639222378650705,0.9688701079527011,-0.030676938874127258
2025-10-13,0.015332781151290659,0.9837255812819673,-0.015814520512985042
2025-10-14,0.0033147241359347632,0.9869863602093791,-0.012552217149892853
2025-10-15,0.005642213145198729,0.9925551476250843,-0.006980826289298636
2025-10-16,-0.010798692658587463,0.9818368496391822,-0.017704135150284905
2025-10-17,0.0018672237570999178,0.9836701587304247,-0.01586996897493642
2025-10-20,0.009395996546857247,0.9929127201451023,-0.006623086601766359
2025-10-21,0.0006032351972786919,0.9935116800457195,-0.006023846683440581
2025-10-22,-0.009800928339952537,0.9837743432646856,-0.015765735733717867
2025-10-23,0.009866626800993653,0.993480877566071,-0.006054663563451745
2025-10-24,0.009032462994892276,1.0024544568288196,0.0
2025-10-27,0.006226762616482653,1.0086965027653279,0.0
2025-10-28,-0.007921812219780939,1.0007057984836711,-0.007921812219780944
2025-10-29,-0.001450243909910381,0.9992545309938082,-0.009360567569764111
2025-10-30,-0.008787449394295958,0.9904736323706792,-0.01806576145023886
2025-10-31,0.004584374634750319,0.9950143345673083,-0.0135642070340386
2025-11-03,0.0022343358824880102,0.997237530798622,-0.011360178146044175
2025-11-04,-0.01693327138588233,0.9803510370534217,-0.02810108455238758
2025-11-05,0.011571715685653005,0.991695380526339,-0.016854546627633304
2025-11-06,-0.010118851507599488,0.9816605622300206,-0.02680284948067979
2025-11-07,0.009092571456637019,0.9905863810382596,-0.017953984848187332
2025-11-10,0.015665763659917765,1.0061046731683383,-0.002569484071654915
2025-11-11,-0.003780934153675605,1.0023006576473834,-0.00634070317524682
2025-11-12,0.0028712390660966254,1.005178502451595,-0.0034876697838134296
2025-11-13,-0.022924495256061748,0.982135292640648,-0.02633221197046154
2025-11-14,-0.0006547726970257432,0.9814922172662416,-0.026969743054036655
2025-11-17,-0.013948183333406137,0.9678021838795008,-0.040541747466870226
2025-11-18,-0.0011537877669778609,0.9666855455588862,-0.04164875866156881
2025-11-19,0.004658679250338356,0.9711890234515833,-0.03718410761900959
2025-11-20,-0.024385691333758033,0.9475059076989591,-0.0606630387818492
2025-11-21,0.010632026797565709,0.9575798159004663,-0.05067598303823384
2025-11-24,0.01534660658291897,0.9722754166068346,-0.03610708083020542
2025-11-25,0.01186705020953968,0.9838134577932091,-0.02466851516179769
2025-11-26,0.012867365165301911,0.9964725448091727,-0.012118568789168394
2025-11-28,0.008048037209036178,1.0044921929275799,-0.004168062272667639
2025-12-01,-0.00742679221378938,0.997032038130333,-0.011563899154023893
2025-12-02,0.004086323631191286,1.0011062337087997,-0.007524829357214546
2025-12-03,0.004731783410827749,1.0058432515779392,-0.002828651809108629
2025-12-04,0.006689887341773908,1.0125722296144792,0.0
2025-12-05,0.0030796038807977305,1.015690550982388,0.0
2025-12-08,0.002029713454078513,1.0177521117588972,0.0
2025-12-09,0.0010658605438771988,1.0188368935782688,0.0
2025-12-10,0.014442411772222007,1.0335513555240576,0.0
2025-12-11,0.005326762707733665,1.0390568383411907,0.0
2025-12-12,-0.019736465534991077,1.018549528862373,-0.019736465534991088
2025-12-15,-0.0020308345504071925,1.0164810232878583,-0.021727218589286945
2025-12-16,-0.002763928446421469,1.0136715424723453,-0.024431094558187927
2025-12-17,-0.01843840106744781,0.9949810600215817,-0.04241902530565511
2025-12-18,0.012318998029213279,1.007238229739092,-0.030622587165583415
2025-12-19,0.015582698992840198,1.0229337198871975,-0.015517070730926563
