Date,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14
2024-11-19,-0.06961269116147568,-0.035497454570613395,0.03445747671305323,0.009735794615484548,-0.02092681567565699,0.012168537535084395,0.01724192937635605,0.020078251405641345,-0.0001000895347873466,-0.017553549424563688,-0.0009408549371354904,0.016030524261975543,0.02502298888814938,0.016579847175151992,-0.01982526802370893
2024-11-20,0.02638144778453762,0.025802378994777834,0.003941264231437018,0.006057251372099244,0.01091898261916112,-0.002264890122400396,-0.009526713369099096,0.016918431038921468,0.002242668887996779,0.013978578521382911,0.0009027113586433108,-0.017189636547949055,0.0029346838808850936,-0.012769974161610185,-0.0026732317279885946
2024-11-21,-4.474901908198747e-05,0.014358516288422832,0.01303057707927965,-0.00262269646077057,0.005540235146599295,-0.012148259132516718,-0.002742522495441841,0.0007044925110677763,-0.002227910840483059,-0.009564816555861076,-0.01188081291763783,-0.007125964256782644,0.009673791859464919,-0.0016974456586464212,-0.004270188115152696
2024-11-22,-0.025015492601600103,0.0005877167724764394,-0.012591970676858974,-0.05851338239279882,-0.00553225778424164,0.011155904584450317,0.016280882068154746,-0.013751824909982103,-0.00733634269893257,0.001199487874543245,0.01547339380618145,0.004534414514537129,-0.0022271544753506294,-0.0070661913845748055,-0.011046044302384865
2024-11-25,-0.022930246801489754,-0.015117446018479206,-0.010622753676273494,0.005408351779652486,-0.007427155359489831,0.028392548942733714,-0.0009093896608728612,-0.011890739116890741,0.007786546851342188,-0.0026327686563977215,0.0037826193352476925,-0.004530988371828669,0.006090507169761161,-0.004244204169150307,-0.005941588675272283
2024-11-26,0.01975781879908944,-0.003344879519136894,-0.024506136459470865,0.035298856795662116,0.015817586335854665,-0.018396208316423274,0.011653662533279662,-0.004569204843243217,0.010783018156277805,-0.006270354632960318,0.004702272855541594,-0.015617206667964697,0.013469504861338974,0.0048145381060726135,-0.014402794788106549
2024-11-27,-0.020778158274081512,-0.008507736236586183,0.00012733248489224297,-0.016734522414236848,-0.010846773739953089,0.0032314054195848167,0.0003490098993696371,0.005505984213984955,0.006349090522731037,-0.013557656028570555,0.001287785859610403,0.001983281744769593,-0.0012730785915994198,0.013561007502638174,-0.002700908113438423
2024-11-28,-0.014111770006515202,-0.009042791804056248,-0.0030290189817409443,-0.003284714664001196,0.0006772994265569442,0.0027896187466399684,-0.007889451714638767,-0.0019805431117533912,-0.01047970720362719,-0.0006031912797533848,-0.01300307509519811,-0.013856144980166584,0.01503116881865933,-0.0015503435412566335,0.008401116113463045
2024-11-29,0.014611314808342029,0.00035785286675402335,-0.0037419557831837136,-0.0026946347625809155,0.0038158633271240085,-0.005428672234705829,0.0012403129645608983,0.005350509511599569,-0.003523615256206821,-0.007247574717216067,-0.006682292773866202,0.009540125457975428,0.006814918385731079,-0.015479305336878323,-0.008373056169063644
2024-12-02,0.006041078419997695,0.0075222398578878615,8.731483019429223e-05,-0.013065697846555101,-0.004377811898767121,-0.009027455323959733,-0.00012376875005864135,-0.0068297699461819465,0.014296905366912527,-0.0013093856514757034,-0.0041265801001779435,0.005773372358764101,0.004996844184252981,-0.004233092302931594,0.0006038745249849581
2024-12-03,-0.04169576541275357,-0.012661205239285633,-0.005533894108241977,-0.017448702157691877,0.012170170286966691,0.0033389203685896115,0.008194715261010236,-0.004303871788686594,-0.0016372211149287509,0.008096433493839709,-0.007983881615909811,0.008875372096414768,-0.006720545672794561,0.0014899952792200267,-0.0037804518950124476
2024-12-04,0.01397795014781916,0.016634062476667804,0.002081052823142142,-0.015587364281591479,-0.01894084645125298,0.009605042435781745,-0.0007847573475296406,0.0039297340145752115,-0.0017495860175373488,0.009490790350705824,0.006936188042983198,-0.0052849828617614674,0.009214666666173585,-0.02369999832574567,-0.005077475632130658
2024-12-05,-0.022941210949743187,0.00471875765275169,-0.010900400480155536,-0.01586693182650987,-0.018046602307516833,-0.01978196823051872,0.00498603181727985,-0.003770866139082662,0.015465537882154403,0.017117587764895862,0.006083830249796625,0.0061663247157567914,0.017480900212581814,-0.01211913947734991,0.024476535859227745
2024-12-06,0.03402943588120293,0.01671984448431759,0.027989074306425353,0.004961809807986776,0.0018703530381355697,-8.776467239159525e-06,0.0018524417705892296,0.003155272146007917,0.02172311801967145,-0.0031472065369688666,0.002500231619217484,-0.004243727199946654,0.002139346122891906,0.011120914447964982,0.005794576828384504
2024-12-09,-0.01626481388218491,0.00888535344527231,-0.014124914548102862,0.014380777256969077,0.010071216113077402,-0.008823429820005512,0.03346973668823617,-0.012354923104968621,0.0015704242024144487,-0.017612158425642614,0.0009673665515096875,0.0044728775979748885,-0.002742831722053481,-0.0008526712093735848,0.011854903903967125
2024-12-10,0.08782865535237626,0.02866460005959319,0.0009517929372109294,-0.03568148261422584,0.004438821284871438,-0.018549909625186406,-0.020769064017601372,-0.008634220632369207,-0.013542616261237646,-0.012673319131581422,0.003240844412941046,0.018470714924061053,-0.012736482529754657,0.0059500166539239105,0.008175106582848006
2024-12-11,0.017706598881493466,0.013295359903905703,0.020071081756427724,0.015581126950241197,-0.005800816234149509,0.007469995937873277,0.013763066796249581,-0.01688374967893891,0.008593020570456097,0.007235316582314329,-0.0024329429862013697,0.010014651098637545,0.0037486180418180594,0.0046462809485752765,-0.007226187768787073
