Date,value,pnl,exposure,strat_ret,port_ret,tcost,drawdown
2001-03-01,995472.2201572157,-4527.779842784279,1.0,-0.0045277798427843,-0.004527779842784279,0.0,0.0
2001-03-02,1003047.3085155626,7575.0883583468385,1.0,0.0076095426923622,0.007609542692362122,0.0,0.0
2001-03-05,1005226.2703410013,2178.961825438775,1.0,0.0021723420290749,0.002172342029074861,0.0,0.0
2001-03-06,1009092.6066417706,3866.3363007692387,1.0,0.0038462348377123,0.0038462348377123765,0.0,0.0
2001-03-07,1018332.6332188434,9240.0265770728,1.0,0.0091567676903543,0.009156767690354334,0.0,0.0
2001-03-08,1025904.1196969084,7571.486478065024,1.0,0.0074351800493051,0.007435180049305053,0.0,0.0
2001-03-09,1008709.1335340693,-17194.986162839108,1.0,-0.0167608120804887,-0.01676081208048874,0.0,-0.01676081208048874
2001-03-12,979613.6162749939,-29095.517259075423,1.0,-0.028844308326165,-0.028844308326164986,0.0,-0.045121666375207196
2001-03-13,974295.3917539224,-5318.224521071417,1.0,-0.005428900162999,-0.005428900162999064,0.0,-0.05030560551626711
2001-03-14,954443.8805552255,-19851.511198696913,1.0,-0.0203752489919513,-0.020375248991951308,0.0,-0.0696558652701336
2001-03-15,954536.2146587038,92.33410347823519,1.0,9.674125986800706e-05,9.674125986802071e-05,0.0,-0.06956586260642901
2001-03-16,946290.9196188224,-8245.29503988137,1.0,-0.0086380117519475,-0.008638011751947505,0.0,-0.07760296361964782
2001-03-19,953797.6921920486,7506.772573226248,1.0,0.0079328380074175,0.007932838007417495,0.0,-0.0702857373515205
2001-03-20,943165.802450832,-10631.88974121667,1.0,-0.011146902354924,-0.011146902354924049,0.0,-0.08064917145524331
2001-03-21,927986.4482465354,-15179.3542042966,1.0,-0.0160940464177696,-0.016094046417769597,0.0,-0.09544524636405756
2001-03-22,909367.8247538224,-18618.62349271297,1.0,-0.0200634648575888,-0.020063464857588757,0.0,-0.11359374887539715
2001-03-23,928835.1417129308,19467.316959108342,1.0,0.0214075277673019,0.021407527767301857,0.0,-0.09461798244133726
2001-03-26,946131.079964933,17295.938252002234,1.0,0.0186211066692693,0.018621106669269173,0.0,-0.07775876731593927
2001-03-27,949942.7228439798,3811.642879046849,1.0,0.0040286625814978,0.004028662581497822,0.0,-0.07404336857071057
2001-03-28,944211.3052053733,-5731.417638606508,1.0,-0.0060334349648445,-0.006033434964844555,0.0,-0.07963006768670573
2001-03-29,948569.1892282307,4357.884022857412,1.0,0.0046153694610864,0.004615369461086402,0.0,-0.07538222040820479
2001-03-30,965018.585942369,16449.396714138216,1.0,0.0173412724142155,0.017341272414215434,0.0,-0.05934817161327647
2001-04-02,960698.4752705031,-4320.11067186587,1.0,-0.0044767124020178,-0.004476712402017786,0.0,-0.06355919931939602
2001-04-03,943145.5090285868,-17552.966241916292,1.0,-0.0182710462166331,-0.01827104621663308,0.0,-0.08066895246777223
2001-04-04,948158.1980341293,5012.6890055425465,1.0,0.0053148628261036,0.00531486282610355,0.0,-0.07578283405836035
2001-04-05,959228.6408606713,11070.442826541956,1.0,0.0116757339118038,0.011675733911803893,0.0,-0.06499192035210426
2001-04-06,941787.2352485579,-17441.40561211342,1.0,-0.0181827406617718,-0.018182740661771793,0.0,-0.08199292978100321
2001-04-09,953416.4561724857,11629.220923927845,1.0,0.012348034129873,0.012348034129872915,0.0,-0.0706573471464744
2001-04-10,961743.8979910731,8327.441818587366,1.0,0.0087343172699349,0.008734317269934788,0.0,-0.06254017356396883
2001-04-11,946233.5646994157,-15510.333291657385,1.0,-0.0161273009624038,-0.01612730096240377,0.0,-0.07765887032506551
2001-04-12,950199.4974416336,3965.932742217905,1.0,0.0041912830934905,0.0041912830934904945,0.0,-0.07379307754182804
2001-04-16,954684.3733732965,4484.875931662857,1.0,0.0047199308605594,0.00471993086055946,0.0,-0.06942144490525391
2001-04-17,972511.3554911574,17826.982117860927,1.0,0.0186731684471496,0.018673168447149495,0.0,-0.052044594792664725
2001-04-18,979385.4497784527,6874.09428729536,1.0,0.0070683948814395,0.00706839488143937,0.0,-0.045344071658664414
2001-04-19,974949.8003100699,-4435.6494683828205,1.0,-0.0045290130350478,-0.004529013035047856,0.0,-0.04966772080210804
2001-04-20,969819.197213299,-5130.603096770938,1.0,-0.005262427968229,-0.005262427968228946,0.0,-0.05466877596726978
