Date,value,pnl,exposure,strat_ret,port_ret,tcost,drawdown
2004-01-02,1000000.0,0.0,1.0,0.0,0.0,0.0,0.0
2004-01-05,1012101.8195678262,12101.819567826227,1.0,0.0121018195678262,0.012101819567826227,0.0,0.0
2004-01-06,1012197.40940856,95.58984073379543,1.0,9.444686185281571e-05,9.444686185290417e-05,0.0,0.0
2004-01-07,1009700.656833578,-2496.752574982005,1.0,-0.0024666656442451,-0.002466665644245118,0.0,-0.002466665644245118
2004-01-08,1013520.3453673738,3819.6885337957647,1.0,0.0037829910359515,0.0037829910359514973,0.0,0.0
2004-01-09,1007903.2956956433,-5617.049671730492,1.0,-0.0055421183180042,-0.005542118318004227,0.0,-0.005542118318004227
2004-01-12,1009485.0594750491,1581.7637794058537,1.0,0.0015693606580719,0.0015693606580720013,0.0,-0.003981455242382881
2004-01-13,1005648.1229790518,-3836.936495997361,1.0,-0.0038008848768823,-0.0038008848768823172,0.0,-0.007767207066246441
2004-01-14,1011129.3223624676,5481.199383415864,1.0,0.0054504147705052,0.00545041477050521,0.0,-0.0023591267958606734
2004-01-15,1016728.8155025933,5599.493140125647,1.0,0.0055378605053632,0.005537860505363083,0.0,0.0
2004-01-16,1021092.930022126,4364.1145195326535,1.0,0.00429230926968,0.004292309269680104,0.0,0.0
2004-01-20,1016483.3454397793,-4609.584582346608,1.0,-0.0045143634304144,-0.004514363430414432,0.0,-0.004514363430414432
2004-01-21,1029047.4873514737,12564.141911694314,1.0,0.0123604011497685,0.012360401149768436,0.0,0.0
2004-01-22,1033689.053999063,4641.566647589323,1.0,0.0045105466022133,0.0045105466022133,0.0,0.0
2004-01-23,1050504.353760413,16815.299761349917,1.0,0.0162672707970507,0.016267270797050697,0.0,0.0
2004-01-26,1055061.3873478163,4557.033587403363,1.0,0.0043379483112954,0.004337948311295318,0.0,0.0
2004-01-27,1040200.4163588164,-14860.97098899982,1.0,-0.0140854088370696,-0.014085408837069577,0.0,-0.014085408837069577
2004-01-28,1028874.4487017993,-11325.967657017172,1.0,-0.0108882552620613,-0.010888255262061237,0.0,-0.024820298572242307
2004-01-29,1017084.4990615932,-11789.949640206061,1.0,-0.0114590751622632,-0.01145907516226323,0.0,-0.0359949560676164
2004-01-30,1042173.8496983671,25089.35063677386,1.0,0.024667911722106,0.024667911722106074,0.0,-0.01221496474422737
2004-02-02,1046381.6856205865,4207.835922219441,1.0,0.0040375566163335,0.004037556616333543,0.0,-0.008226726739615164
2004-02-03,1020999.2050091207,-25382.480611465755,1.0,-0.0242573823302459,-0.02425738233024592,0.0,-0.03228455021401178
2004-02-04,1013573.6142728262,-7425.5907362945145,1.0,-0.0072728663253251,-0.007272866325325082,0.0,-0.03932261532125711
2004-02-05,1016542.9770549893,2969.36278216308,1.0,0.0029295975549772,0.0029295975549772043,0.0,-0.03650821720398037
2004-02-06,1031060.2410355957,14517.263980606338,1.0,0.0142810135019221,0.01428101350192205,0.0,-0.022748578044879467
