Date,value,pnl,exposure,strat_ret,port_ret,tcost,drawdown
2001-03-01,995072.2201572157,-4927.779842784279,1.0,-0.0049277798427842,-0.004927779842784279,0.0,0.0
2001-03-02,1002644.2646984856,7572.04454126989,1.0,0.0076095426923622,0.0076095426923621185,0.0,0.0
2001-03-05,1004822.350974901,2178.0862764153862,1.0,0.0021723420290749,0.002172342029074867,0.0,0.0
2001-03-06,1008687.1337069328,3864.782732031774,1.0,0.0038462348377123,0.003846234837712433,0.0,0.0
2001-03-07,1017923.4474625365,9236.31375560374,1.0,0.0091567676903543,0.00915676769035431,0.0,0.0
2001-03-08,1025491.8915708298,7568.444108293275,1.0,0.0074351800493051,0.007435180049305056,0.0,0.0
2001-03-09,1008303.8146861462,-17188.07688468357,1.0,-0.0167608120804887,-0.0167608120804887,0.0,-0.0167608120804887
2001-03-12,979219.9885688906,-29083.82611725561,1.0,-0.028844308326165,-0.02884430832616507,0.0,-0.04512166637520724
2001-03-13,973903.9010133371,-5316.087555553531,1.0,-0.005428900162999,-0.005428900162999002,0.0,-0.050305605516267095
2001-03-14,954060.3665359577,-19843.534477379406,1.0,-0.0203752489919513,-0.02037524899195127,0.0,-0.06965586527013354
2001-03-15,954152.6635378065,92.29700184881222,1.0,9.674125986800706e-05,9.67412598679977e-05,0.0,-0.06956586260642897
2001-03-16,945910.6816170149,-8241.981920791557,1.0,-0.0086380117519475,-0.008638011751947474,0.0,-0.07760296361964775
2001-03-19,953414.4378237686,7503.756206753664,1.0,0.0079328380074175,0.007932838007417514,0.0,-0.07028573735152042
2001-03-20,942786.8201815723,-10627.617642196245,1.0,-0.011146902354924,-0.011146902354923934,0.0,-0.08064917145524313
2001-03-21,927613.5653355088,-15173.254846063559,1.0,-0.0160940464177696,-0.016094046417769528,0.0,-0.09544524636405731
2001-03-22,909002.4231659771,-18611.142169531668,1.0,-0.0200634648575888,-0.020063464857588836,0.0,-0.11359374887539699
2001-03-23,928461.9177804474,19459.494614470284,1.0,0.0214075277673019,0.021407527767301808,0.0,-0.09461798244133714
2001-03-26,945750.9061897914,17288.98840934399,1.0,0.0186211066692693,0.018621106669269232,0.0,-0.07775876731593909
2001-03-27,949561.0174769758,3810.111287184409,1.0,0.0040286625814978,0.004028662581497758,0.0,-0.07404336857071045
2001-03-28,943831.9028328769,-5729.1146440989105,1.0,-0.0060334349648445,-0.006033434964844505,0.0,-0.07963006768670557
2001-03-29,948188.0357736108,4356.132940733922,1.0,0.0046153694610864,0.004615369461086395,0.0,-0.07538222040820462
2001-03-30,964630.8228018609,16442.78702825005,1.0,0.0173412724142155,0.01734127241421545,0.0,-0.05934817161327628
2001-04-02,960312.4480340552,-4318.3747678056825,1.0,-0.0044767124020178,-0.004476712402017756,0.0,-0.06355919931939581
2001-04-03,942457.9641678636,-17854.483866191586,1.0,-0.0185923694967645,-0.018592369496764474,0.0,-0.08096985269749557
2001-04-04,947466.9989667846,5009.0347989209695,1.0,0.0053148628261036,0.005314862826103507,0.0,-0.07608533353152906
2001-04-05,958529.3715369361,11062.37257015158,1.0,0.0116757339118038,0.011675733911803923,0.0,-0.06529795172863012
2001-04-06,941100.6805575889,-17428.690979347215,1.0,-0.0181827406617718,-0.018182740661771796,0.0,-0.08229339666837535
2001-04-09,952721.4238807607,11620.743323171744,1.0,0.012348034129873,0.012348034129872924,0.0,-0.07096152420922669
2001-04-10,961042.7950667993,8321.371186038596,1.0,0.0087343172699349,0.008734317269934795,0.0,-0.06284700740569345
2001-04-11,945543.7686730073,-15499.02639379201,1.0,-0.0161273009624038,-0.01612730096240378,0.0,-0.07796075576507919
2001-04-12,949506.8102848018,3963.0416117944987,1.0,0.0041912830934905,0.004191283093490533,0.0,-0.07409622826918258
2001-04-16,953988.4167809763,4481.606496174587,1.0,0.0047199308605594,0.004719930860559433,0.0,-0.0697260264830819
2001-04-17,971802.403184157,17813.986403180636,1.0,0.0186731684471496,0.018673168447149502,0.0,-0.05235486387360141
2001-04-18,978671.4863165944,6869.08313243743,1.0,0.0070683948814395,0.007068394881439428,0.0,-0.0456565338439846
2001-04-19,974239.070398037,-4432.415918557439,1.0,-0.0045290130350478,-0.004529013035047778,0.0,-0.04997876784211787
2001-04-20,969112.2074662329,-5126.862931804033,1.0,-0.005262427968229,-0.0052624279682289814,0.0,-0.05497818614463687
2001-04-23,971266.5226777841,2154.3152115511475,1.0,0.0022229780978444,0.002222978097844476,0.0,-0.05287742335045113
2001-04-24,972588.6376783765,1322.1150005924283,1.0,0.0013612278089718,0.0013612278089718919,0.0,-0.05158817376061066
2001-04-25,988751.0854576747,16162.447779298178,1.0,0.0166179689471581,0.01661796894715822,0.0,-0.03582749548304687
2001-04-26,1000142.2232563574,11391.13779868267,1.0,0.0115207335458044,0.011520733545804324,0.0,-0.024719520966316237
2001-04-27,1009249.5231900797,9107.29993372236,1.0,0.0091060048480605,0.009106004848060461,0.0,-0.01583861219601678
2001-04-30,1007693.516238043,-1556.0069520367542,1.0,-0.0015417465317382,-0.0015417465317382167,0.0,-0.017355939602334242
2001-05-01,1010105.1673434282,2411.6511053852737,1.0,0.002393238684703,0.0023932386847029985,0.0,-0.01500423782369692
