Date,port_ret,equity,drawdown,turnover,cost
2001-04-06,-0.0181827406617718,0.9404143735884236,-0.08259386355574794,0.0,0.0
2001-04-09,0.012348034129873,0.9520266423697166,-0.0712657012719794,0.0,0.0
2001-04-10,0.0087343172699349,0.9603419451136044,-0.06315384124741852,0.0,0.0
2001-04-11,-0.0161273009624038,0.9448542215379371,-0.0782626412050933,0.0,0.0
2001-04-12,0.0041912830934905,0.9488143730624822,-0.07439937899653759,0.0,0.0
2001-04-16,0.0047199308605594,0.9532927113028421,-0.07003060806091044,0.0,0.0
2001-04-17,0.0186731684471496,0.9710937066804399,-0.05266513295453856,0.0,0.0
2001-04-18,0.0070683948814395,0.977957780466138,-0.045968996029305376,0.0,0.0
2001-04-19,-0.0045290130350478,0.9735285969306804,-0.05028981488212836,0.0,0.0
2001-04-20,-0.005262427968229,0.9684054728143217,-0.05528759632200464,0.0,0.0
2001-04-23,0.0022229780978444,0.9705582169702206,-0.053187521339866484,0.0,0.0
2001-04-24,0.0013612278089718,0.9718793678053866,-0.051898693864032674,0.0,0.0
2001-04-25,0.0166179689471581,0.9880300289599603,-0.036143175799905,0.0,0.0
2001-04-26,0.0115207335458044,0.9994128596588613,-0.025038838151990594,0.0,0.0
2001-04-27,0.0091060048480605,1.008513518004129,-0.016160837085531954,0.0,0.0
2001-04-30,-0.0015417465317382,1.0069586457855348,-0.017677667702743594,0.0,0.0
2001-05-01,0.0021804846900813557,1.0091543036962152,-0.0155357288964445,0.5318849865543057,0.0004255079892434446
2001-05-02,-0.0136186678321876,0.9954109664427538,-0.028942820797260516,0.0,0.0
2001-05-03,-0.009851346931122,0.9856048276732828,-0.03850904195954341,0.0,0.0
2001-05-04,0.0116274273464629,0.997064876199377,-0.027329375700647085,0.0,0.0
2001-05-07,-0.0008771839573621,0.9961902668855257,-0.02818258676807983,0.0,0.0
2001-05-08,-0.0001657554226048,0.9960251429468433,-0.028343670774104712,0.0,0.0
2001-05-09,0.0036477626914653,0.9996584063030461,-0.024799299067428393,0.0,0.0
2001-05-10,0.0042745039252814,1.003931450084729,-0.02063079984335514,0.0,0.0
2001-05-11,-0.0020822502945843,1.0018410135270475,-0.022670091648888224,0.0,0.0
2001-05-14,0.005855726896785,1.00770752089626,-0.016947114617524295,0.0,0.0
2001-05-15,-0.0001184870645252,1.007588120590209,-0.017063593668186217,0.0,0.0
2001-05-16,0.015534215642023,1.0232402117337982,-0.0017944475698326023,0.0,0.0
2001-05-17,0.0003981858164898,1.0236476514729727,-0.0013969762769134864,0.0,0.0
2001-05-18,5.380984396577852e-05,1.0237027337933744,-0.0013432416040231043,0.0,0.0
2001-05-21,0.0031279052681651,1.0269047789674417,0.0,0.0,0.0
2001-05-22,-0.0022037352685098,1.0246417526886298,-0.002203735268509921,0.0,0.0
2001-05-23,-0.0017635896935847,1.0228347050539714,-0.003963438477287751,0.0,0.0
2001-05-24,0.0037396856855235,1.0266597853591184,-0.00023857480590327995,0.0,0.0
2001-05-25,-0.010645218382083,1.0157307677398681,-0.010881253507076916,0.0,0.0
2001-05-29,-0.0003938364780632,1.015330735911641,-0.011270804550582048,0.0,0.0
2001-05-30,0.0040867370984728,1.0194801256973107,-0.007230128267195823,0.0,0.0
2001-05-31,0.0090671492645121,1.0287239041692118,0.0,0.0,0.0
2001-06-01,0.0020983624782693862,1.0308825398102193,0.0,0.49006012177314207,0.00039204809741851367
2001-06-04,0.0051431124220277,1.0361844846063688,0.0,0.0,0.0
2001-06-05,-0.0053935326859206,1.0305957897200007,-0.005393532685920466,0.0,0.0
2001-06-06,-0.0133613928669535,1.0168255944865237,-0.018682860443716587,0.0,0.0
2001-06-07,-0.0014538859475233,1.0153472460436177,-0.02010958364298121,0.0,0.0
2001-06-08,0.0019309857136029,1.017307867070074,-0.018217429248099437,0.0,0.0
2001-06-11,-0.0017656698770718,1.01551163721348,-0.01995093315911023,0.0,0.0
2001-06-12,0.0003357278043017,1.0158525727056846,-0.0196219034377918,0.0,0.0
2001-06-13,-0.0093755325204799,1.0063284138742694,-0.028813470164476773,0.0,0.0
2001-06-14,-0.0186865036864619,0.9875236542586165,-0.046961550834490384,0.0,0.0
2001-06-15,0.0057740900213107,0.9932257047364796,-0.04145862103523834,0.0,0.0
2001-06-18,0.0013663775780688,0.9945828260693932,-0.04014889158736967,0.0,0.0
2001-06-19,0.0004537151386847,0.9950340833542567,-0.03971339260859952,0.0,0.0
2001-06-20,0.0056069871746169,1.0006132266979306,-0.034329077916999684,0.0,0.0
2001-06-21,-0.0058102138248981,0.9947994498947944,-0.039939832458788405,0.0,0.0
2001-06-22,-0.0044210099535438,0.9904014316250297,-0.044184268015489025,0.0,0.0
2001-06-25,-0.0055351977804407,0.9849193638189536,-0.04947489713367992,0.0,0.0
2001-06-26,0.0050250653670757,0.9898686480034425,-0.044698446358730215,0.0,0.0
2001-06-27,-0.0012664419175532,0.9886150368547393,-0.04590828029016514,0.0,0.0
2001-06-28,0.0013948945425292,0.9899940505743103,-0.04457742295726952,0.0,0.0
2001-06-29,-0.0015530547384596,0.9884565356230192,-0.04606124651777699,0.0,0.0
2001-07-02,0.0031692386834152,0.9915891903125902,-0.043037986918632254,0.0,0.0
2001-07-03,-0.0012547985502794645,0.9903449456341132,-0.04423878146531923,0.6230610450634557,0.0004984488360507646
2001-07-05,-0.0016495628770351,0.9887113093763359,-0.04581536969072386,0.0,0.0
2001-07-06,-0.009932294610792,0.9788911373665882,-0.055292612552045206,0.0,0.0
2001-07-09,0.0045400878489132,0.983335389124755,-0.05100355802151424,0.0,0.0
2001-07-10,-0.0006953559122815,0.9826516210481715,-0.05166344830817815,0.0,0.0
2001-07-11,-0.0003327984763431,0.9823245960859105,-0.05197905326764174,0.0,0.0
2001-07-12,0.0114599539191553,0.9935819906907079,-0.041114776903694916,0.0,0.0
2001-07-13,0.0018602874172566,0.9954303387660026,-0.0393309747885755,0.0,0.0
2001-07-16,-0.0025558596675497,0.9928861585112952,-0.0417863100039777,0.0,0.0
2001-07-17,0.0042444517530301,0.9971004159073478,-0.03771921822769664,0.0,0.0
2001-07-18,0.0045664420099125,1.0016536171346484,-0.033325018840480114,0.0,0.0
2001-07-19,0.0015025223587095,1.0031586240900754,-0.031872568067682905,0.0,0.0
2001-07-20,-0.0155447920498715,0.9875647318855599,-0.04692190767484694,0.0,0.0
2001-07-23,-0.0117674219100019,0.9759436410220247,-0.05813717970041665,0.0,0.0
2001-07-24,-0.0191814944108281,0.9572235835264775,-0.07620351612375997,0.0,0.0
2001-07-25,0.015982829533037,0.9725227248869841,-0.06143863439874697,0.0,0.0
2001-07-26,0.0112298396644193,0.983443999157469,-0.05089874074782652,0.0,0.0
2001-07-27,-0.0044684472512175,0.9790495315227075,-0.055139749660858994,0.0,0.0
2001-07-30,0.004490614592128,0.9834460656353794,-0.05089674643316433,0.0,0.0
2001-07-31,0.0110999632470692,0.9943622808194069,-0.040361735200898585,0.0,0.0
2001-08-01,0.0012278092888532918,0.9955831680642824,-0.03918348242543923,0.7409881162605103,0.0005927904930084082
2001-08-02,-0.0026781031061195,0.9929168936894891,-0.041756648125566564,0.0,0.0
2001-08-03,0.0002456257207929,0.9931607796171892,-0.041521278911567316,0.0,0.0
2001-08-06,-0.0150710914800391,0.9781927626531915,-0.05596659939876192,0.0,0.0
2001-08-07,0.0016184288214488,0.979775898013202,-0.05443874853481867,0.0,0.0
2001-08-08,-0.0119854025934108,0.9680328894241931,-0.06577168081035834,0.0,0.0
2001-08-09,0.0030764866109263,0.9710110296474429,-0.06289753989482316,0.0,0.0
2001-08-10,0.0079791756935634,0.9787588972533878,-0.055420234722773465,0.0,0.0
2001-08-13,-0.0019861589236992,0.976814926535458,-0.057296320252724575,0.0,0.0
2001-08-14,0.0044091120252655,0.9811218129745042,-0.05313983412208889,0.0,0.0
2001-08-15,-0.0049159036746517,0.976298712648822,-0.05779450749090942,0.0,0.0
2001-08-16,0.0063510419644043,0.9824992267426486,-0.05181052086889193,0.0,0.0
2001-08-17,-0.0073059694994426,0.9753211173588409,-0.05873796428311606,0.0,0.0
2001-08-20,0.0063258572002579,0.9814908594716487,-0.052783675057147206,0.0,0.0
2001-08-21,-0.0042289448513821,0.9773401887548074,-0.05678940065765936,0.0,0.0
2001-08-22,0.0027710786930538,0.980048475327731,-0.054175689862759446,0.0,0.0
2001-08-23,0.0048770671671628,0.9848282375689797,-0.049562841173884764,0.0,0.0
2001-08-24,0.0075272786114256,0.9922413140975607,-0.04240863587674881,0.0,0.0
2001-08-27,-0.0063309195720291,0.9859595141419645,-0.04847106978588278,0.0,0.0
2001-08-28,-0.0084728952168976,0.9776055824905363,-0.056533274707433745,0.0,0.0
2001-08-29,-0.0010461970561734,0.9765828144080361,-0.05752032681803232,0.0,0.0
2001-08-30,-0.0061385708084725,0.970587991651455,-0.06330580502740579,0.0,0.0
2001-08-31,0.0019314095283868,0.9724625945466685,-0.06149666493405115,0.0,0.0
2001-09-04,0.004573846739239886,0.9769104894137687,-0.057204094515193815,0.6462112163911435,0.0005169689731129148
2001-09-05,-0.0018502708411141,0.9751029404208279,-0.058948522288234106,0.0,0.0
2001-09-06,-0.0152711202672122,0.9602120261447492,-0.07331943258200824,0.0,0.0
2001-09-07,-0.0251240668925504,0.9360875949688572,-0.09660141714584436,0.0,0.0
2001-09-10,-0.0064655271857496,0.9300352951753431,-0.10244236524285555,0.0,0.0
2001-09-17,-0.0503071972025871,0.8832478261755908,-0.14759597417527093,0.0,0.0
2001-09-18,0.0011967514951545,0.8843048543321584,-0.14657585838288945,0.0,0.0
2001-09-19,-0.0173947769242208,0.8689225686580451,-0.16142098094806356,0.0,0.0
2001-09-20,-0.0239678984803854,0.8480963207451333,-0.1815199577444816,0.0,0.0
2001-09-21,-0.0115379373106406,0.838311038562991,-0.19096352916203618,0.0,0.0
2001-09-24,0.0338463973382967,0.8666848470672742,-0.16358055930888116,0.0,0.0
2001-09-25,0.0110070601739187,0.8762244993307673,-0.15437404019455858,0.0,0.0
2001-09-26,-0.0024580633929501,0.8740706839649564,-0.1564526424104845,0.0,0.0
2001-09-27,0.0107560796629055,0.8834722578726938,-0.14737937983281824,0.0,0.0
2001-09-28,0.0245089771037445,0.9051252592126892,-0.12648252057496023,0.0,0.0
2001-10-01,-0.0072794086480297,0.8985364825732262,-0.13284121126889203,0.0,0.0
2001-10-02,0.018616198571323225,0.9152638161563875,-0.11669801106500577,0.6381769750155957,0.0005105415800124765
2001-10-03,0.0225077781513872,0.9358643710804275,-0.09681684585737782,0.0,0.0
2001-10-04,-0.0045866059009004,0.9315719300335875,-0.10095939104176233,0.0,0.0
2001-10-05,0.0047546053095074,0.9360011868783132,-0.09668480778894673,0.0,0.0
2001-10-08,-0.0134678213371938,0.9233952901220348,-0.10885049540881797,0.0,0.0
2001-10-09,-0.0054581981935565,0.9183552156175521,-0.11371456602496643,0.0,0.0
2001-10-10,0.0222637954327997,0.9388012882727059,-0.09398248842787615,0.0,0.0
2001-10-11,0.0096698016942354,0.9478793105605957,-0.08522147875946906,0.0,0.0
2001-10-12,-0.0097001200523628,0.9386847674530071,-0.09409494023682508,0.0,0.0
2001-10-15,0.0034622750181114,0.9419347522732414,-0.09095844777962625,0.0,0.0
2001-10-16,0.0099170753751677,0.951275990210025,-0.0819434141870975,0.0,0.0
2001-10-17,-0.0169831925609495,0.9351202868896802,-0.09753494596580592,0.0,0.0
2001-10-18,-0.0018340590770376,0.9334052210393882,-0.0991901201898665,0.0,0.0
2001-10-19,0.0051912675704225,0.9382507772934329,-0.09451377507369207,0.0,0.0
2001-10-22,0.0136140886924344,0.9510242065912511,-0.08218640529776788,0.0,0.0
2001-10-23,-0.007791483996776,0.9436143167050488,-0.08933753523291366,0.0,0.0
2001-10-24,-0.004592068885541,0.9392811747613565,-0.09351936000260075,0.0,0.0
2001-10-25,0.0053589288545746,0.9443147157513438,-0.0886615947448054,0.0,0.0
2001-10-26,0.0058780061922854,0.9498654034979965,-0.08330474195544779,0.0,0.0
2001-10-29,-0.0139870812656509,0.9365795589078398,-0.0961266330255538,0.0,0.0
2001-10-30,-0.016107001096192,0.9214940709258402,-0.11068532233822992,0.0,0.0
2001-10-31,0.00710012666477,0.9280367955502482,-0.10437107548199231,0.0,0.0
2001-11-01,0.013347431587191563,0.9404237031892516,-0.09241672968447823,0.6204989318532983,0.0004963991454826386
2001-11-02,0.0088900387578877,0.9487841063594403,-0.08434827923536281,0.0,0.0
2001-11-05,0.0123138726303202,0.9604673129988227,-0.07307306057213347,0.0,0.0
2001-11-06,0.0096035234289374,0.9696911833419354,-0.06417129599242477,0.0,0.0
2001-11-07,-0.0026944794917781,0.9670783703350625,-0.06669286724319046,0.0,0.0
2001-11-08,-0.0086979373641667,0.9586667832436477,-0.07481071422543917,0.0,0.0
2001-11-09,0.0023014054566342,0.9608730642096985,-0.07268147855473817,0.0,0.0
2001-11-12,0.0004244452777976,0.9612809022443651,-0.07228788258729668,0.0,0.0
2001-11-13,0.0116898662949739,0.9725181474635135,-0.06144305197451516,0.0,0.0
2001-11-14,0.0029978082377597,0.9754335703773505,-0.0586294382241177,0.0,0.0
2001-11-15,0.0046592385384541,0.9799783480601545,-0.05424336822372533,0.0,0.0
2001-11-16,-0.0018955628959027,0.9781207374647837,-0.056036109403474366,0.0,0.0
2001-11-19,0.0085243357968407,0.986458567080787,-0.04798944421993723,0.0,0.0
2001-11-20,0.0010011389328746,0.9874461491579593,-0.047036349388038246,0.0,0.0
2001-11-21,-0.0048268663548307,0.9826798785633816,-0.05163617757055383,0.0,0.0
2001-11-23,0.0088401784873481,0.9913669440858075,-0.043252472109333695,0.0,0.0
2001-11-26,0.0031177713967384,0.99445779958775,-0.04026955203297622,0.0,0.0
2001-11-27,-0.0053405612348051,0.9891468368136221,-0.04539505125925092,0.0,0.0
2001-11-28,-0.0031456671751717,0.9860353100776326,-0.0483979207117613,0.0,0.0
2001-11-29,0.0063582326381033,0.9923047519684904,-0.04234741331274383,0.0,0.0
2001-11-30,0.0052502272852181,0.997514577452527,-0.037319519572358684,0.0,0.0
2001-12-03,-0.0012934744767528362,0.9962243178064033,-0.03856472220305995,0.6179678108219204,0.0004943742486575363
2001-12-04,0.0095877610122919,1.0057758784801647,-0.029346710530756437,0.0,0.0
2001-12-05,0.019684313439335,1.0255738861218908,-0.010240066939922188,0.0,0.0
2001-12-06,-0.0016619175487411,1.0238694668830142,-0.011884966341715653,0.0,0.0
2001-12-07,-0.0018907138554833,1.021933622695772,-0.013753209126664778,0.0,0.0
2001-12-10,-0.0093436229052219,1.0123850602911353,-0.02296832723207065,0.0,0.0
2001-12-11,-0.002541740939525,1.0098118397368299,-0.025451688633957414,0.0,0.0
2001-12-12,-0.001764531256711,1.0080299951822174,-0.027171309590537707,0.0,0.0
2001-12-13,-0.0062245401807569,1.0017554719737976,-0.033226720862984505,0.0,0.0
2001-12-14,0.0067740626206743,1.008541426271551,-0.02667773813011587,0.0,0.0
2001-12-17,0.0065255092432597,1.0151226726708964,-0.020326314713613458,0.0,0.0
2001-12-18,0.006494005475069,1.0217148848650879,-0.013964308437582673,0.0,0.0
2001-12-19,-0.0002038135976749,1.0215066454786055,-0.014165275919315823,0.0,0.0
2001-12-20,-0.0029906854956888,1.0184516403702228,-0.017113597529770375,0.0,0.0
2001-12-21,0.0041135118694857,1.022641053281383,-0.013070482646852954,0.0,0.0
2001-12-24,0.0069652029121114,1.0297639557237432,-0.006196318298536063,0.0,0.0
2001-12-26,0.0035708110957297,1.0334410482828242,-0.002647633084939316,0.0,0.0
2001-12-27,0.0028830319021664,1.0364204917940318,0.0,0.0,0.0
2001-12-28,-0.0013876442769077,1.034982308830124,-0.0013876442769077402,0.0,0.0
2001-12-31,-0.0049906097833266,1.0298171159941065,-0.006371328869130055,0.0,0.0
2002-01-02,-0.005798688668848651,1.023845527152605,-0.012133072185459892,0.4675101369729388,0.00037400810957835106
2002-01-03,0.0075180182405542,1.0315428165012481,-0.004706270602909957,0.0,0.0
2002-01-04,0.0106608366716004,1.0425399259877306,0.0,0.0,0.0
2002-01-07,-0.0018454706928269,1.0406159491082183,-0.0018454706928269227,0.0,0.0
2002-01-08,-0.0001568562386739,1.0404527220045372,-0.002002037457909278,0.0,0.0
2002-01-09,-0.0023794051139851,1.0379770634769399,-0.0043766789137286155,0.0,0.0
2002-01-10,-0.0035045289253151,1.0343394428341712,-0.007865869641193846,0.0,0.0
2002-01-11,-0.0081979032049531,1.0258600282007515,-0.015999289208205703,0.0,0.0
2002-01-14,-0.0096528619910363,1.015957542926409,-0.02549771226856068,0.0,0.0
2002-01-15,0.0077785941811703,1.0238602643581325,-0.01791745444367565,0.0,0.0
2002-01-16,-0.0149631479386932,1.0085400917539922,-0.03261250086084333,0.0,0.0
2002-01-17,0.0113848010407315,1.0200221200402126,-0.02159898665385307,0.0,0.0
2002-01-18,-0.0017289386247592,1.0182585643987663,-0.023290581956330825,0.0,0.0
2002-01-22,0.0039253318079797,1.0222555671303486,-0.01945667341053059,0.0,0.0
2002-01-23,0.0117895478444682,1.0343074980483058,-0.007896510948130042,0.0,0.0
2002-01-24,0.0075936689666774,1.0421616867982368,-0.0003628054715846263,0.0,0.0
2002-01-25,0.0071637612139781,1.049627484268816,0.0,0.0,0.0
2002-01-28,0.0049384416877999,1.0548110083937898,0.0,0.0,0.0
2002-01-29,-0.0159898475923103,1.037944741130882,-0.015989847592310258,0.0,0.0
2002-01-30,0.0134661976137172,1.051921910127069,-0.0027389724260844517,0.0,0.0
2002-01-31,0.0182571592721497,1.0711270159821227,0.0,0.0,0.0
2002-02-01,-0.008719288644632579,1.0617875503547105,-0.008719288644632672,0.5234779838910987,0.00041878238711287895
2002-02-04,-0.013854010108483,1.0470775348990349,-0.022452501640094158,0.0,0.0
2002-02-05,0.0028792390385667,1.0500923214139224,-0.019637908720763098,0.0,0.0
2002-02-06,-0.0033560180937435,1.046568192583156,-0.022928021637516505,0.0,0.0
2002-02-07,-0.0102793720224926,1.0358101287846861,-0.03297170799585736,0.0,0.0
2002-02-08,0.0139304315272428,1.050239410858946,-0.019500586589186963,0.0,0.0
2002-02-11,0.0174990570844189,1.068617610261873,-0.0023427713826719154,0.0,0.0
2002-02-12,-0.0058482792564328,1.0623680360587195,-0.008177349457825,0.0,0.0
2002-02-13,0.0100792197670107,1.073075876967603,0.0,0.0,0.0
2002-02-14,-0.002511072701888,1.070381305425895,-0.0025110727018881063,0.0,0.0
2002-02-15,-0.0043194373500082,1.065757860436488,-0.006819663630679096,0.0,0.0
2002-02-19,-0.014221464287219,1.0506012230854673,-0.02094414231512376,0.0,0.0
2002-02-20,0.0129817235938976,1.0642398377709736,-0.008234309787672256,0.0,0.0
2002-02-21,-0.0077933244653161,1.055945871406309,-0.01596346160506512,0.0,0.0
2002-02-22,0.0060630163513109,1.0623480884907448,-0.009997231982489252,0.0,0.0
2002-02-25,0.0161531302213482,1.0795083355045363,0.0,0.0,0.0
2002-02-26,0.0090755536453409,1.0893054713140002,0.0,0.0,0.0
2002-02-27,0.0045772726534318,1.0942915194590797,0.0,0.0,0.0
2002-02-28,-0.0029254781713973,1.0910901935057569,-0.002925478171397322,0.0,0.0
2002-03-01,0.011066077638884588,1.1031642822981174,0.0,0.5735966300643887,0.0004588773040515109
2002-03-04,0.0134348842500496,1.1179851667395815,0.0,0.0,0.0
2002-03-05,-0.013160349732491,1.1032720909495513,-0.013160349732491028,0.0,0.0
2002-03-06,0.0140512755343659,1.1187744710888592,0.0,0.0,0.0
2002-03-07,-0.0068128042054957,1.1111524796672239,-0.006812804205495682,0.0,0.0
2002-03-08,-0.0039238308356043,1.1067925053044474,-0.010709902749881484,0.0,0.0
2002-03-11,0.0011386633338794,1.10805276934845,-0.009583434389572765,0.0,0.0
2002-03-12,-0.0015441465642747,1.1063417734716257,-0.01111278272656091,0.0,0.0
2002-03-13,-0.002706211387898,1.1033477787653496,-0.013788920575292907,0.0,0.0
2002-03-14,-0.0006069937278597,1.102678053583991,-0.01438754451484947,0.0,0.0
2002-03-15,0.0101752549304603,1.113898083885432,-0.004358686517651034,0.0,0.0
2002-03-18,-0.0007043829259692,1.1131134730938732,-0.005059999259257597,0.0,0.0
2002-03-19,0.0102821578860315,1.1245586815692932,0.0,0.0,0.0
2002-03-20,-0.0056105470176218,1.118249292212274,-0.005610547017621648,0.0,0.0
2002-03-21,-0.006062115895794,1.1114703354024935,-0.011638651127156119,0.0,0.0
2002-03-22,0.001430091289237,1.113059839447398,-0.010225204171514402,0.0,0.0
2002-03-25,-0.0130418099660579,1.0985435245404742,-0.023133658967903314,0.0,0.0
2002-03-26,0.0102507378094943,1.1098044061828563,-0.013120058231063325,0.0,0.0
2002-03-27,0.0116760091385932,1.1227624925714983,-0.0015972390122749314,0.0,0.0
2002-03-28,0.0039849248089562,1.1272366166827121,0.0,0.0,0.0
2002-04-01,-0.0049010115314318,1.121712017025698,-0.004901011531431743,0.0,0.0
2002-04-02,-0.010668837008446034,1.1097446543456355,-0.015517560446672518,0.5744564215382912,0.000459565137230633
2002-04-03,-0.0063524383523129,1.102695069842096,-0.021771424452869614,0.0,0.0
2002-04-04,0.0055630399912202,1.108829406613749,-0.01632949976654663,0.0,0.0
2002-04-05,0.005408556068782,1.1148265726301336,-0.011009262712827206,0.0,0.0
2002-04-08,0.0072297015613259,1.1228864360428852,-0.0038591548353253957,0.0,0.0
2002-04-09,0.0012044852942981,1.1242389362422656,-0.0026593178362749326,0.0,0.0
2002-04-10,0.0123260820894763,1.1380963976585734,0.0,0.0,0.0
2002-04-11,-0.0126926010665306,1.1236509941078376,-0.012692601066530473,0.0,0.0
2002-04-12,0.0084142156851752,1.1331056359271225,-0.004385183664334935,0.0,0.0
2002-04-15,-0.00692670957106,1.1252569422737242,-0.011281518341736296,0.0,0.0
2002-04-16,0.0103270254217524,1.1368774993225883,-0.0010709974466950323,0.0,0.0
2002-04-17,-0.0100378770027321,1.1254656628172146,-0.011098123908786839,0.0,0.0
2002-04-18,-0.0040600656115231,1.1208961983826604,-0.01511313040907547,0.0,0.0
2002-04-19,0.0028938769824982,1.1241399340909297,-0.012262988966801558,0.0,0.0
2002-04-22,-0.0072458739189106,1.1159945578612944,-0.019420006813789636,0.0,0.0
2002-04-23,0.0019789699890736,1.1182030775992713,-0.01747946843538828,0.0,0.0
2002-04-24,-0.0039081253929651,1.1138329997572138,-0.021319281873905527,0.0,0.0
2002-04-25,0.0046273031004319,1.1189870426503536,-0.01679062955258781,0.0,0.0
2002-04-26,-0.0076119126195083,1.1104694110593372,-0.024274733367115275,0.0,0.0
2002-04-29,-0.0087643697748554,1.1007368465171472,-0.032826350402555216,0.0,0.0
2002-04-30,0.0114779511908618,1.1133710503154541,-0.02172517845938815,0.0,0.0
2002-05-01,0.002707643683359877,1.1163856624070767,-0.019076358818253536,0.5304289748826538,0.0004243431799061231
2002-05-02,0.0049296542222928,1.1218890577014689,-0.014240744448755116,0.0,0.0
2002-05-03,-0.0065681021652879,1.114520375752367,-0.020715311949593973,0.0,0.0
2002-05-06,-0.0139146691869631,1.099012193421643,-0.03434173442367361,0.0,0.0
2002-05-07,0.0043999670643992,1.1038478108760714,-0.030092869859672855,0.0,0.0
2002-05-08,0.0204096229707218,1.1263769285131087,-0.010297431016894065,0.0,0.0
2002-05-09,-0.0054796660982374,1.1202047590440987,-0.015720670631489186,0.0,0.0
2002-05-10,-0.0153111361889847,1.1030531514188258,-0.03079110549145292,0.0,0.0
2002-05-13,0.0073844561601801,1.1111985990578266,-0.023634024899897854,0.0,0.0
2002-05-14,0.0160232429061686,1.1290036041275244,-0.007989475715550753,0.0,0.0
2002-05-15,0.0042956906947022,1.1338534544040604,-0.0037281053373353634,0.0,0.0
2002-05-16,-0.000236809299078,1.133584947362266,-0.0039640317864013674,0.0,0.0
2002-05-17,0.0043028499553571,1.138462593302417,0.0,0.0,0.0
2002-05-20,-0.0070864000991696,1.130394991868338,-0.007086400099169499,0.0,0.0
2002-05-21,-0.0082066941043353,1.121118185953002,-0.015234938285590083,0.0,0.0
2002-05-22,0.0052443225663484,1.1269976913551387,-0.010070512649889785,0.0,0.0
2002-05-23,0.0092967135547009,1.1374750660684767,-0.0008674217666438944,0.0,0.0
2002-05-24,-0.0096326093567434,1.1265182131040032,-0.010491675588361615,0.0,0.0
2002-05-28,-0.0071298245070419,1.1184863359405852,-0.017546696289673758,0.0,0.0
2002-05-29,-0.0010326202534777,1.117331364296855,-0.018561197469181057,0.0,0.0
2002-05-30,-0.0032497416606491,1.1137003260135496,-0.021750620033142987,0.0,0.0
2002-05-31,0.0063379652654971,1.1207589199959964,-0.015550509441918825,0.0,0.0
2002-06-03,-0.012301389476483434,1.1069720280118827,-0.0276606060451996,0.7109820447009186,0.0005687856357607349
2002-06-04,-0.0117967420774811,1.0939133645104404,-0.03913104308745852,0.0,0.0
2002-06-05,0.0134531745743833,1.1086299719724504,-0.026204305267008454,0.0,0.0
2002-06-06,-0.0083830466373073,1.0993362752138887,-0.03436767999116419,0.0,0.0
2002-06-07,0.0052544696497345,1.1051127043068523,-0.02929379427287504,0.0,0.0
2002-06-10,0.0057033166548305,1.1114155119987905,-0.023757549402804057,0.0,0.0
2002-06-11,-0.0057934562573063,1.1049765748463338,-0.029413367336864393,0.0,0.0
2002-06-12,0.001717645575884,1.1068745329715741,-0.027746243501258316,0.0,0.0
2002-06-13,-0.012322546013782,1.0932350206075485,-0.03972688515278644,0.0,0.0
