Date,net_ret,equity,drawdown
2025-02-07,0.0004141107562472547,1.0189571226534346,-0.008525918414883149
2025-02-10,-0.004049830102293031,1.014830519425167,-0.012541219996129782
2025-02-11,0.006272292789616368,1.0211958335748401,-0.00634758941026814
2025-02-12,-0.0004520276823092944,1.0207342247890052,-0.006796747806448122
2025-02-13,-0.00542481381829682,1.0151969316615612,-0.01218469053332516
2025-02-14,0.004914864168753373,1.0201864866852128,-0.007329712463481575
2025-02-17,-0.0011972874799834209,1.0189650301774564,-0.008518224170500521
2025-02-18,-0.007171023765692026,1.0116580077296449,-0.015628163548224272
2025-02-19,-0.0018193760044542765,1.0098174214256677,-0.017419106046925092
2025-02-20,-0.008648301037247976,1.0010842163725209,-0.025916761411279632
2025-02-21,0.0008551054522829911,1.0019402489441354,-0.025083817522985052
2025-02-24,-0.007576064608014751,0.9943494848847643,-0.03246984550883003
2025-02-25,-0.008298296773729025,0.9860980777623859,-0.0404986978683296
2025-02-26,-0.004188147550856616,0.981968153513101,-0.044517230896896076
2025-02-27,0.014080909482252775,0.9957951581971738,-0.031063164513303043
2025-02-28,-0.013793723472154436,0.9820594351500916,-0.044428411283991
2025-03-03,0.00791142400139448,0.989828923736134,-0.036868479281972566
2025-03-04,-0.01255850418168115,0.9773981530582447,-0.04896397051241885
2025-03-05,-0.005644923505778266,0.971880815249542,-0.05433249615011537
2025-03-06,0.004478305554056649,0.9762331945023551,-0.05009750811533353
2025-03-07,-0.014148340763692627,0.9624211146017075,-0.0635370522627986
2025-03-10,0.00335071410776301,0.9656459126080126,-0.06039923265241809
2025-03-11,-0.01098291565530285,0.9550403049969508,-0.07071878862985448
2025-03-12,-0.009627056400179706,0.9458460781163004,-0.07966503126334212
2025-03-13,-0.0023929374931711254,0.943582727573207,-0.08186733531630852
2025-03-14,0.010043581655660726,0.9530596777464596,-0.07264599492782853
2025-03-17,0.010105830827831166,0.9626911376185927,-0.06327431223505742
2025-03-18,0.005580098685671571,0.9680630491703258,-0.05804729045592549
2025-03-19,-0.002274250695358826,0.965861431107599,-0.06018952706060121
2025-03-20,0.01708832783660112,0.9823663878870945,-0.04412973759474148
2025-03-21,0.0023201587373724458,0.9846456338452518,-0.041911966853627414
2025-03-24,-0.0008222394106712457,0.9838360193995589,-0.04269974459337289
2025-03-25,0.007618247670305928,0.9913311258623126,-0.035406794152838095
2025-03-26,0.0024843590623016016,0.9937939483285904,-0.03301039828045704
2025-03-27,-0.006105176574150628,0.9877266607957219,-0.03891404054432257
2025-03-28,0.002337576860414073,0.9900355477824121,-0.036667428244630096
2025-03-31,-0.01655719829248631,0.9736433329011683,-0.052617516656794594
2025-04-01,0.00530327620585966,0.9788068324215369,-0.047593285675032404
2025-04-02,-0.0036781115556657434,0.9752066717004426,-0.05109634381668471
2025-04-03,-0.01061596357496129,0.9648539131956114,-0.0611698704668745
2025-04-04,-0.031817037806299714,0.9341551197619105,-0.09104066419192314
2025-04-07,-0.04102370157088735,0.8958326189078814,-0.12832954072418568
2025-04-08,0.030665365579563914,0.9233036536647897,-0.10159944742558635
2025-04-09,-0.029488990643468098,0.8960763608607888,-0.1280923729145399
2025-04-10,0.06945915839667764,0.9583170707453369,-0.06753040293753942
2025-04-11,-0.0027863806140479334,0.9556468346373009,-0.07012861814598337
2025-04-14,0.014465079465516582,0.9694703420412989,-0.05667795471475523
2025-04-15,-0.004925436763753673,0.9646952771772398,-0.06132422779666258
2025-04-16,-0.004153738319866928,0.9606881854374341,-0.06522324132159418
2025-04-17,0.011315931251829383,0.9715592668982888,-0.05464537178458151
2025-04-22,-0.01587170414786222,0.9561389656519652,-0.06964976075842888
2025-04-23,0.025432567083921886,0.9804560340374605,-0.04598856588737488
2025-04-24,0.0036832884754523254,0.9840673364483183,-0.042474666566658104
2025-04-28,0.0020281535863459696,0.986063176145942,-0.04053265812763818
2025-04-29,0.014444078914138465,1.00030595047652,-0.02667403612609509
2025-04-30,0.0037230116902219803,1.0040301012239428,-0.023050332184195832
2025-05-01,0.003785595126286004,1.0078309526817806,-0.019351996283085593
2025-05-02,0.002915739110734378,1.0107695248075235,-0.016492682544784643
2025-05-05,-0.006267079133170956,1.0044349522101572,-0.02265640073132913
2025-05-06,0.006073347061659241,1.0105352342757905,-0.016720653854479295
2025-05-07,0.009582514085611213,1.0202187023922447,-0.007298365669949347
2025-05-08,0.007088921972398853,1.0274509531682854,-0.00026118124231067075
2025-05-09,0.008828766269751778,1.0365220774874417,0.0
2025-05-12,0.00461481571402937,1.0413054358585692,0.0
2025-05-13,0.01787281643712312,1.0599164967686479,0.0
2025-05-14,0.0028951047906923552,1.0629850660961766,0.0
2025-05-15,-0.008733055856578532,1.0537019581392497,-0.008733055856578686
2025-05-16,0.007901231093805854,1.0620275008145037,-0.0009008266552507083
2025-05-19,-0.0048766261394759935,1.0568483897431893,-0.005773059799912605
2025-05-20,0.0030035136376230583,1.0600226482946828,-0.0027868856261294983
2025-05-21,0.013537982615578611,1.0743732164794157,0.0
2025-05-22,0.003115039757927255,1.0777199317636013,0.0
2025-05-23,0.0009531151751346284,1.07874712298511,0.0
2025-05-26,0.005694840632908282,1.0848904159337185,0.0
2025-05-27,0.0005119164839882977,1.085445789220956,0.0
2025-05-28,-0.00015444109234723756,1.085278151787585,-0.00015444109234730163
2025-05-29,9.257730307841609e-05,1.0853786239119674,-6.187808700863773e-05
2025-05-30,0.005223549990749392,1.0910481534128622,0.0
2025-06-02,-0.007871986045426622,1.0824594375743077,-0.007871986045426604
2025-06-03,-0.00654680206043372,1.0753727898980603,-0.014367251771398415
2025-06-04,0.010098566170874441,1.0862325131752035,-0.004413774243231194
2025-06-05,0.006903434372419635,1.093731248043097,0.0
2025-06-06,-0.012243846853985397,1.080339770142639,-0.012243846853985385
2025-06-10,-0.0007023009951666016,1.0795810464469497,-0.012937548983321778
2025-06-11,-0.0022536519113475623,1.07714804655817,-0.01516204416267486
2025-06-12,0.003979552729594636,1.0814346140070281,-0.01124282958731404
2025-06-13,0.0027842201078500145,1.0844455660046715,-0.008489911991670152
2025-06-16,-0.0039711125463864445,1.0801391106116371,-0.012427310142028802
2025-06-17,0.0007088610607458532,1.0809047791673383,-0.011727258317532518
2025-06-18,-0.005182089061677049,1.0753034343345007,-0.016848575682158917
2025-06-19,-0.007051399651520281,1.0677210400723558,-0.02378116929298546
2025-06-20,-2.6818390328561315e-05,1.067692405512741,-0.02380734991063349
2025-06-23,-0.007041494714344077,1.0601742550827777,-0.030681205296419378
2025-06-24,0.005250074179768247,1.065740248565443,-0.025592209720381898
2025-06-25,-0.004583772926059854,1.0608551372678565,-0.030058673768407318
2025-06-26,0.0013421291372852832,1.0622789418580225,-0.02875688725301473
2025-06-27,-0.00036488076966457056,1.0618913367001188,-0.02911127518752532
2025-06-30,0.005866545328649916,1.0681209703609706,-0.02341551247433793
2025-07-01,0.0014756488394487444,1.0696971418312746,-0.021974416708697042
2025-07-02,0.0023007274798693103,1.0721582234406233,-0.019724246373203802
2025-07-03,-0.0031524889761296486,1.06877825646056,-0.02281455488007944
2025-07-04,-0.0010054561687439958,1.0677036467695822,-0.023797072013882148
2025-07-07,-0.00204104897346267,1.0655244113373807,-0.025789549997939476
2025-07-08,0.0030687972607319697,1.0687942897321359,-0.022799895637596768
2025-07-09,-0.010974164632504405,1.0570651652383347,-0.03352385046177031
2025-07-10,0.009288552488427622,1.0668837705093395,-0.024546686017971053
2025-07-11,-0.0036782120369034067,1.062959545782675,-0.028134610138897176
2025-07-14,0.0059371182972824494,1.0692704623512124,-0.022364530350257206
2025-07-15,0.013249796206760258,1.0834380780672743,-0.009411059612897787
2025-07-16,-0.0051340644501443955,1.0778756371467364,-0.014496807076445295
2025-07-17,0.007143918293614839,1.0855758926291907,-0.0074564527881029186
2025-07-18,0.00947055455880371,1.0958568983480574,0.0
2025-07-21,-0.005704001966884477,1.0896061284444563,-0.0057040019668844755
2025-07-22,0.0024175983340553944,1.09224035840536,-0.0033001936184817726
2025-07-23,0.005472959906521228,1.098218146095197,0.0
2025-07-24,-0.005326445556443421,1.0923685469309226,-0.005326445556443571
2025-07-25,-0.002313418992114043,1.0898414407880646,-0.007627542248246799
2025-07-28,-0.004598147702307946,1.0848301888712248,-0.012190617384691849
2025-07-29,-0.0006743727010253091,1.084098609006602,-0.012856769066144191
2025-07-30,0.004497777114415447,1.0889746429199616,-0.00841681883339973
2025-07-31,-0.0012985212346552694,1.087560586222129,-0.009704410650071549
2025-08-01,-0.005548350769070339,1.0815264186071527,-0.01519891794484829
2025-08-04,-0.002562190708464496,1.0787553416664386,-0.017722166126975747
2025-08-05,0.01317921530700271,1.09297249057784,-0.004776515063066755
2025-08-06,0.010081647963218265,1.1039914544613276,0.0
2025-08-07,0.004349228826998481,1.1087929659198308,0.0
2025-08-08,-0.0022597827132221494,1.1062873347429028,-0.002259782713222247
2025-08-11,-0.0029436389358207305,1.1030308242701483,-0.00519676966466176
2025-08-12,0.0015359414015244687,1.1047250149803025,-0.0036688101968194164
2025-08-13,5.205508698143059e-05,1.1047825215370477,-0.003616946090072015
2025-08-14,0.004707034612473703,1.1099827711051786,0.0
2025-08-15,0.008545951280777701,1.1194686297895462,0.0
2025-08-18,-0.0007913461440151406,1.1185827426060164,-0.0007913461440151037
2025-08-19,0.00010693090820435171,1.118702353674585,-0.0006844998551726045
2025-08-20,-0.003296569537264953,1.1150144735741947,-0.003978812891066719
2025-08-21,0.012940077739214415,1.129442847542594,0.0
2025-08-22,0.0012585302706145606,1.1308642855551554,0.0
2025-08-25,0.011208641583143802,1.1435397380111212,0.0
2025-08-26,-0.005653351133925472,1.137074906336547,-0.0056533511339256215
2025-08-27,0.011197192699759278,1.1498069531768582,0.0
2025-08-28,-0.006410552244277414,1.1424360556326845,-0.006410552244277445
2025-08-29,0.010990773521622144,1.1549923115830787,0.0
2025-09-01,-0.0018942730869443382,1.1528044407316191,-0.0018942730869444535
2025-09-02,-0.005244649658378611,1.1467583853153587,-0.007128987946624754
2025-09-03,-0.014647566296481992,1.1299611658404054,-0.021672131919531656
2025-09-04,0.005799079399134094,1.136513900359052,-0.015998730934147387
2025-09-05,0.009256964703198091,1.14703456941937,-0.006889865918502491
2025-09-08,-0.002083832298608152,1.1446443417359937,-0.008959340891976697
2025-09-09,-0.0033838301954368126,1.1407710596493914,-0.012312854199172163
2025-09-10,0.0007792761316698327,1.1416600353078759,-0.011543173180892485
2025-09-11,-0.004546116626694299,1.1364699156393303,-0.016036813196064315
2025-09-12,0.005110559952087444,1.142277913276949,-0.011008210339255697
2025-09-15,0.004430973282509222,1.1473393161918795,-0.006626014142648073
2025-09-16,0.007133495558690812,1.1555238561082455,0.0
2025-09-17,-0.004414753292393831,1.150422503360052,-0.004414753292393936
2025-09-18,0.0016850478457801554,1.152361020321076,-0.00273714451713869
2025-09-19,0.0027372961833707628,1.155515373743866,-7.340709008096802e-06
2025-09-22,-0.0034933429466605923,1.1514787622632399,-0.0035006580120546804
2025-09-23,-0.000840985029467269,1.150510385862427,-0.004338699040540406
2025-09-24,-0.0020158509335770074,1.148191128426996,-0.006345803803606165
2025-09-25,-0.0017704136166365814,1.1461583552187278,-0.008104982722780263
2025-09-26,0.00030847874120700587,1.1465119207053696,-0.007799004196441084
2025-09-29,0.003678100844482523,1.1507289071691253,-0.004149588875879462
2025-09-30,0.0025355666014480792,1.1536466569534642,-0.0016245438333948314
2025-10-01,0.004837637538834512,1.1592275813276933,0.0
2025-10-02,0.011014455108945283,1.1719958414832785,0.0
2025-10-03,0.01763640453487902,1.1926656342568733,0.0
2025-10-06,-0.002204777914985775,1.1900360714065013,-0.002204777914985745
2025-10-07,0.0024628777544965395,1.192966984773817,0.0
2025-10-08,0.0018990371787540182,1.1952324734309283,0.0
2025-10-09,0.006014306992799497,1.2024209684539051,0.0
2025-10-10,-0.0024171186043431326,1.1995145743608029,-0.002417118604343127
2025-10-13,-0.010166706380102163,1.1873194618846235,-0.012559250849308978
2025-10-14,0.009196853715374848,1.1982390652889938,-0.0034779027267700657
2025-10-15,0.00466451485321563,1.2038282692067375,0.0
2025-10-16,-0.00042584131394655836,1.2033156293948124,-0.00042584131394662883
2025-10-17,-0.007381440479231136,1.194433426698706,-0.007804138470865252
2025-10-20,0.00023633587742696605,1.1947157141706328,-0.007569646991351431
2025-10-21,0.0058870716719673965,1.2017490912075812,-0.0017271383737534896
2025-10-22,-0.020218009381048972,1.1774521168078793,-0.02191022845495949
2025-10-23,0.008667488479771408,1.187657669465794,-0.01343264662791066
2025-10-24,0.0003836977855272006,1.1881133710835325,-0.013054102919148325
2025-10-27,0.00014782816396884,1.1882890077017667,-0.012908204519246236
2025-10-28,-0.02072968115126125,1.1636561554565603,-0.03337030270658836
2025-10-29,0.011669870199125168,1.1772358717471514,-0.022089859608554585
2025-10-30,0.0063064143867369304,1.1846600089853203,-0.015922753030254144
2025-10-31,0.012499330303456927,1.199467465734924,-0.003622446476262753
2025-11-03,-0.0058668553887821105,1.1924303635699083,-0.00946804949541502
2025-11-04,-0.010809179013874608,1.1795411703085017,-0.02017488666738132
2025-11-05,-0.014221536335007594,1.162766282696322,-0.03410950511859401
2025-11-06,0.006032193449499986,1.1697803138501024,-0.028283066802435974
2025-11-07,-0.006655147832683755,1.1619952529296669,-0.034749986644387776
2025-11-10,0.02155258520996448,1.1870392546320079,-0.01394635348262152
2025-11-11,0.008366090275848306,1.1969701321972348,-0.005696939659027844
2025-11-12,-0.0005100628371809478,1.1963596022155856,-0.006204096699002903
2025-11-13,-0.0022980074662599607,1.1936103589173623,-0.008487847104727164
2025-11-14,-0.020836290000690563,1.168739947331132,-0.029147281861662044
2025-11-17,0.005499479856584551,1.1751674091290654,-0.02380809689454977
2025-11-18,-0.031173321648900718,1.1385335374929797,-0.05423924108110845
2025-11-19,0.00368910707725502,1.1427337096238372,-0.050750228371990724
2025-11-20,0.01681307912723385,1.1619465819051003,-0.034790416850100314
2025-11-21,-0.03156352504701497,1.1252714518638451,-0.0652558337034711
2025-11-24,0.01873183834529582,1.146349854794735,-0.047746357086196234
2025-11-25,0.01615517131629637,1.1648693330873554,-0.0323625363483564
2025-11-26,0.010593706949104083,1.177209617436081,-0.02211166862545666
2025-11-27,0.0043541845910669875,1.1823354054127773,-0.017853762321201283
2025-11-28,0.007564164815180487,1.1912787852861428,-0.010424646306789298
2025-12-01,-0.005975680444737283,1.184160083944678,-0.016338032396447932
2025-12-02,-0.0016601137534374899,1.1821942435030497,-0.01797102315760002
2025-12-03,-0.0006501836221796994,1.1814256001676888,-0.018609522314848803
2025-12-04,-0.010604979109950141,1.1688966063579502,-0.02901714782940379
2025-12-05,0.009227850403381936,1.1796830093784423,-0.02005706332532442
2025-12-08,-0.0045074378520085084,1.1743656615285987,-0.02447409521090016
2025-12-09,-0.0072162017274426,1.1658912020132266,-0.03151368693020429
2025-12-10,0.009492095487966425,1.176957952631316,-0.022320722367757284
2025-12-11,-0.00349718512825944,1.1728419127827872,-0.02573984779770022
2025-12-12,0.017371185887615354,1.1932155676665233,-0.00881579359089768
2025-12-15,-0.009971713002400432,1.1813171644757563,-0.01869959802972132
2025-12-16,-0.004413887111285699,1.1761029638691363,-0.02303094722627741
2025-12-17,0.014413744232089116,1.193055011180948,-0.008949165176930562
2025-12-18,-0.0036256028842849976,1.1887294674912996,-0.012542321942138113
2025-12-19,0.00918047060578916,1.199642563425839,-0.003476995754267076
2025-12-22,0.020787299427201776,1.2245798925973879,0.0
2025-12-23,0.004675011041001079,1.2303048171158684,0.0
2025-12-24,0.002019342053275152,1.2327892233714175,0.0
2025-12-29,-0.0045534637895241125,1.2271757622826802,-0.004553463789524148
2025-12-30,-0.0020722557729863176,1.2246327402248212,-0.006616283620885399
2025-12-31,-0.0021687983227114864,1.221976758791884,-0.008770732558777361
2026-01-02,0.004801480943515767,1.2278440569126423,-0.004011364120503291
2026-01-05,0.006998038937390136,1.23643655743196,0.0
2026-01-06,-0.003774893924967794,1.231769140582702,-0.0037748939249677704
2026-01-07,0.007866420903691171,1.2414587550987035,0.0
2026-01-08,0.0013653056189153459,1.2431537257126914,0.0
2026-01-09,0.002295998047011639,1.246008004239063,0.0
2026-01-12,0.007636423965178179,1.2555230496234382,0.0
2026-01-13,-0.0010523625702323603,1.2542017841599504,-0.0010523625702324457
2026-01-14,0.0020917957297457196,1.2568253180962956,0.0
2026-01-15,-0.0034425591108990503,1.2524986226466746,-0.0034425591108990794
2026-01-16,0.005840086416382924,1.2598133228393318,0.0
2026-01-19,-0.002506374251024296,1.25665575916587,-0.0025063742510241793
2026-01-20,-0.0027490794986830824,1.253201112581445,-0.005248563527637806
2026-01-21,0.004384098025566538,1.258695269104751,-0.0008874757190699967
2026-01-22,-0.00303826433203308,1.2548710201637314,-0.003923043665280179
2026-01-23,0.009040903565521782,1.2662161880441996,0.0
2026-01-27,0.003526443583302261,1.2706814279956014,0.0
2026-01-28,-0.005377224278783125,1.2638486889703846,-0.005377224278783066
2026-01-29,-0.007591713034814827,1.2542539124042944,-0.012928114969949611
2026-01-30,-0.011734636138981801,1.2395356991163355,-0.024511044383796254
2026-02-02,-0.011361475260706733,1.2254527449360624,-0.03559403802012251
2026-02-03,-0.0005682371380052416,1.2247563971755193,-0.036142049303833024
2026-02-04,-0.009017079132319186,1.2137126718243736,-0.04483323271757533
2026-02-05,-0.005962185775725198,1.206476291396605,-0.050528114430911986
2026-02-06,-0.034820395597874636,1.1644663096507184,-0.08358910109548767
2026-02-09,0.023891658015329987,1.1922873404912666,-0.061694525297339986
2026-02-10,0.0095159084847514,1.203633037710909,-0.052765696269328366
2026-02-11,0.014376133333269266,1.220936626745369,-0.03914812962104974
2026-02-12,-0.015214554157002555,1.2023606203154835,-0.05376706243978746
2026-02-13,-0.026176210923930923,1.170887375111477,-0.0785358553965344
2026-02-16,0.01183821081384054,1.184748586697311,-0.06762736859532326
2026-02-17,-0.0027357147822673813,1.1815074524754128,-0.0701780741856387
2026-02-18,0.015599323538989235,1.1999381694903037,-0.0556734811312144
2026-02-19,0.009646734230115809,1.2115136541039484,-0.04656381417723665
2026-02-20,-0.007254750195103673,1.202724425185467,-0.05348075553235332
2026-02-23,-0.005318394194247544,1.196327862585281,-0.05851471798687358
2026-02-24,-0.010193109231192413,1.1841335620056301,-0.0681113803059934
2026-02-25,0.01451383959420105,1.2013198865826897,-0.054586098360093205
2026-02-26,0.009851140560284492,1.213154257643281,-0.04527269312739135
2026-02-27,-0.0001086953001956766,1.2130223934770628,-0.04537646749861701
2026-03-02,-0.0029659344169880022,1.209424648611672,-0.048207818288929505
2026-03-03,-0.02040676811815152,1.1847442002510766,-0.06763082063777692
2026-03-04,-0.022107457979356673,1.1585525176277394,-0.08824313309177456
2026-03-05,0.015175647396159734,1.176134302125191,-0.07440663236854794
2026-03-06,-0.0025994349278212953,1.1730770175404381,-0.0768126520973289
2026-03-09,-0.034341405175383456,1.1327919043791517,-0.10851620286444208
2026-03-10,0.013439116598600191,1.1480156268640533,-0.09653544816897464
2026-03-11,0.0026830085040370558,1.151095762553697,-0.09411144509331593
2026-03-12,-0.02305590530034965,1.1245562076606253,-0.114997525827915
2026-03-13,0.0013366708490051768,1.126059369161473,-0.11381456881939167
2026-03-16,-0.004908013326582945,1.120532654771105,-0.11816397872544981
2026-03-17,0.0023517645020272853,1.123167883691958,-0.11609010807400733
2026-03-18,0.009258297379861568,1.133566505966688,-0.1079066074375552
2026-03-19,-0.030933015159682387,1.0985018760531122,-0.1355017458735418
2026-03-20,-0.010405579759459637,1.0870713271659256,-0.14449735140876818
2026-03-23,-0.01564921123602501,1.07005951833848,-0.15788529306955124
2026-03-24,0.007592140410340486,1.078183560449127,-0.1514918399729226
2026-03-25,0.0436331680619305,1.1252281249438143,-0.11446874082454173
2026-03-26,-0.008454386240239472,1.1157150117671588,-0.1219553641174167
2026-03-27,-0.008913564659525424,1.105770013868169,-0.12978187175330558
2026-03-30,-0.0038324941150601017,1.1015321567974092,-0.13311697760862973
2026-03-31,0.00445178515285524,1.1064359412984324,-0.1292578006402857
2026-04-01,0.026638303844062673,1.1359095180867316,-0.10606270536389417
2026-04-02,-0.019423227861749163,1.1138464886866033,-0.12342585313172683
2026-04-07,0.020677636123903737,1.1368782010775529,-0.10530037188716324
2026-04-08,0.033267129812376485,1.174698875773661,-0.07553628321564854
2026-04-09,-0.004402081164089511,1.1695277559791406,-0.07960584753018907
2026-04-10,-0.003018554293083272,1.1659974729504496,-0.08238410725045564
2026-04-13,-0.011829995011632748,1.1522037286618694,-0.09323949868427772
2026-04-14,0.009870590964069314,1.1635766603747661,-0.08428923667341581
2026-04-15,0.009716740494533608,1.1748828328291236,-0.07539151281812029
2026-04-16,0.009494437076917312,1.18603768395817,-0.06661287571578822
2026-04-17,0.0015856812747448953,1.1879183617047642,-0.06513282123072284
2026-04-20,0.0049566062736016245,1.1938064053089168,-0.06049905270745071
2026-04-21,0.0008473239950296073,1.194817946121555,-0.05970299101145682
2026-04-22,-0.007703286374162787,1.1856139213175916,-0.06694636814846422
2026-04-23,-0.0022087911477236795,1.1829951477835674,-0.06900728875084927
2026-04-24,-0.0024945383329345342,1.1800441210397457,-0.07132968575674303
2026-04-27,-0.0029362616290191353,1.176579202766587,-0.07405650476646475
2026-04-28,-0.006948272138776682,1.1684040102729398,-0.08049021215647734
2026-04-29,0.0005691639212674759,1.1690690236810515,-0.07996686035998446
2026-04-30,-0.008042864220187474,1.1596663602595576,-0.08736656198018189
2026-05-01,0.008155135709366886,1.169123596805062,-0.07992391244022412
2026-05-04,-0.003595310297870662,1.1649202346979852,-0.08323187147265221
2026-05-05,-0.0066753566030204,1.157143976717302,-0.08935162565285593
2026-05-06,0.0002583594797757842,1.1574429358331524,-0.08911635101260085
2026-05-07,0.005998519733482214,1.1643858801241271,-0.08365239746924369
2026-05-08,-0.01260254795903655,1.1497116512270378,-0.09520071207728575
2026-05-11,0.0010104861321842246,1.1508734189066134,-0.09428642494442963
2026-05-12,-0.008491776803697991,1.1411004587039497,-0.10197754247188084
2026-05-13,0.001909074844918738,1.1432789048851866,-0.1002631503880419
2026-05-14,-0.004833392660559218,1.1377529890173423,-0.10461193187339102
2026-05-15,0.009286192602914585,1.1483183824078993,-0.09629718581841551
2026-05-18,-0.015923207517057236,1.1300334705091668,-0.11068703326237761
2026-05-19,0.009509706370461996,1.140779757002503,-0.1022299280772585
2026-05-20,-0.014188016189544043,1.1245943553414472,-0.1149675043921865
2026-05-21,0.007135910811888036,1.1326193603607164,-0.10865199143790649
2026-05-22,0.0037764857640286862,1.136896681251182,-0.10528582837277645
2026-05-25,0.00010970174819646228,1.137021400804634,-0.10518767666401274
2026-05-26,-0.003788066685405441,1.1327142879156529,-0.10857728541573208
2026-05-27,0.008986406583012986,1.142893319049251,-0.10056659846514471
2026-05-28,-0.009756111750999566,1.1317431241091356,-0.10934157124310051
2026-05-29,0.013575157407983821,1.1471067151643206,-0.09725074287597801
2026-06-01,0.006957916011518248,1.1550881873446825,-0.09096948936544857
2026-06-02,-0.0005439566202431031,1.1544598694782118,-0.09146396252971123
2026-06-03,-0.001810489277816219,1.1523697322628523,-0.09310885728406082
2026-06-04,-0.003495012051712528,1.148342186160565,-0.09627845275744429
2026-06-05,0.002577835613584056,1.1513024235446307,-0.09394880716819909
2026-06-09,0.006239619043308113,1.1584861120711865,-0.08829539289119392
2026-06-10,0.010515715085746277,1.1706684219565209,-0.07870816700047545
2026-06-11,0.005292645264422598,1.176864354636198,-0.07383209614339936
2026-06-12,0.013245074977104072,1.1924520112512358,-0.061564932815431295
2026-06-15,0.01096064358427063,1.2055220527379074,-0.05127908051704011
2026-06-16,-0.00011018640064425469,1.205389220602019,-0.05138361666037383
2026-06-17,0.007164773938964525,1.214025561876097,-0.04458699471894745
2026-06-18,-0.008047593155750371,1.204255578073437,-0.052275769881162004
2026-06-19,-0.0068611106034094805,1.1959930473575024,-0.05877821064553834
2026-06-22,-0.005536932994390991,1.1893709139925266,-0.0639896926260547
2026-06-23,-0.01968751713902433,1.1659551537386417,-0.08241741159478266
2026-06-24,0.01166315995792124,1.1795538752004582,-0.07171549909160913
