Date,long_ret,short_ret,cum_ret,equity,drawdown,long_pnl,short_pnl
2024-11-20,-0.013822062225188673,0.008298904152933382,-0.0055231580722552905,0.9944768419277447,0.0,0.9861779377748113,1.0082989041529333
2024-11-21,-0.003124546895706929,0.0048728187545363155,0.0017482718588293865,0.9962154578047444,0.0,0.9830965785607223,1.0132121619632681
2024-11-22,0.009719593041725096,-0.005529932981383003,0.004189660060342093,1.0003892619198045,0.0,0.9926518772250449,1.007609166611689
2024-11-25,0.0036736826530745772,-0.0022997890494414826,0.0013738936036330946,1.0017636903278995,0.0,0.9962985652069484,1.0052918780841986
2024-11-26,0.004440042602122474,0.0035633393007483824,0.008003381902870857,1.009781187718023,0.0,1.0007221732809009,1.0088740741420992
2024-11-27,0.0019158534872817088,-0.005113567448985634,-0.003197713961703925,1.006552196315791,-0.003197713961703874,1.0026394103463812,1.0037151285164407
2024-11-28,0.00338741637773467,-0.0021429737229484696,0.0012444426547862002,1.007804792803155,-0.0019572506785695554,1.0060357675059508,1.0015641933707042
2024-11-29,0.0040292678863592815,0.003394529352255247,0.0074237972386145285,1.0152865312410297,0.0,1.0100893551164913,1.004964032423269
2024-12-02,0.003860055011772837,-0.0027106901441338745,0.0011493648676389624,1.0164534659106252,0.0,1.0139883555940472,1.00223988632537
2024-12-03,0.0009002382086439854,-0.007667455300641203,-0.006767217091997218,1.009574904642895,-0.006767217091997235,1.0149011866548732,0.9945552567964506
2024-12-04,0.0006421874891734313,0.006531204806163552,0.007173392295336984,1.016816981485426,0.0,1.0155529434996902,1.0010509008696349
2024-12-05,0.007242003586431043,-0.002833152497594769,0.0044088510888362735,1.0212999761413952,0.0,1.0229075815587256,0.9982147710096166
2024-12-06,-0.00967746387124683,0.005912579838191981,-0.0037648840330548492,1.0174549001682611,-0.0037648840330548605,1.0130084303945666,1.0041167955388737
2024-12-09,-0.0063539347512849885,0.0029325797583181806,-0.003421354992966808,1.0139738257654518,-0.007173358021237419,1.006571840925338,1.0070614481284583
2024-12-10,0.006499893106550592,0.009972753454238661,0.016472646560789252,1.0306766582191773,0.0,1.0131144502954164,1.017104623663912
2024-12-11,-0.005338695698211221,0.005292997870283315,-4.5697827927905846e-05,1.0306295585346006,-4.5697827928070645e-05,1.0077057405378287,1.0224881562708206
2024-12-12,-0.0004917115422709506,0.0034157454967820937,0.0029240339545111432,1.0336431543582785,0.0,1.0072102399939935,1.0259807155861156
2024-12-13,-0.0049290591961857885,0.0014063411651925465,-0.003522718030993242,1.0300019209808078,-0.0035227180309932438,1.0022456410980587,1.027423594501138
2024-12-16,-0.018848376232996143,0.004685184522425645,-0.014163191710570499,1.0154138063117009,-0.017636016810748445,0.983354938176762,1.0322372636240698
2024-12-17,0.003313099257257815,-0.008471476726610009,-0.005158377469352193,1.0101759186111534,-0.022703421048334893,0.9866128906920563,1.023492689668939
2024-12-18,-0.004313846661027906,-0.0008412748689294518,-0.005155121529957358,1.0049683389840767,-0.027741503683642255,0.9823567939678173,1.0226316509905873
2024-12-19,-0.021442942088658806,0.014419414037740903,-0.007023528050917903,0.9979099156649377,-0.03457018850526339,0.9612921741243649,1.0373774001743192
2024-12-20,-0.011314884987653075,0.005780045418494554,-0.00553483956915852,0.9923866443772598,-0.039913687627169736,0.9504152637346167,1.0433734886634467
2024-12-23,0.01665295785850457,-0.01542181967664568,0.0012311381818588887,0.9936084094663193,-0.038731688710127554,0.9662424890696688,1.0272827708658863
2024-12-24,0.002048930886752416,-0.004142838303370331,-0.002093907416617915,0.9915278854485239,-0.04074449555649717,0.9682222531496162,1.0230269044543505
2024-12-27,0.006662408062363115,-0.006304856607962932,0.0003575514544001835,0.9918824076860442,-0.040401512355742186,0.9746729448951597,1.0165768665156776
2024-12-30,-0.004233027972239759,0.002502543452976701,-0.0017304845192630575,0.9901659705346141,-0.04206208268331879,0.9705471270556331,1.019120894297424
2024-12-31,-0.010735240112250386,0.0069817762108696805,-0.0037534639013807056,0.9864494183078367,-0.045657668075730906,0.9601280706064361,1.02623616831323
2025-01-02,0.005231752196126443,-0.00612553087303932,-0.0008937786769128769,0.9855677508519001,-0.046510638902480084,0.965151222748394,1.0199499269811976
2025-01-03,0.005106927236346075,-0.006285474826573287,-0.001178547590227212,0.984406212354128,-0.04763437149130889,0.9700801798150405,1.013539057390792
2025-01-06,-0.00039516184152541353,0.004262695513992683,0.0038675336724672696,0.9882134365277934,-0.04395106535455118,0.9696968411447574,1.0178594657839881
2025-01-07,0.008401887361309238,-0.002565473511938588,0.005836413849370651,0.9939810591148784,-0.03837116811171026,0.977844124778673,1.0152481742856434
2025-01-08,0.006881202328388477,0.0008767455815992305,0.007757947909987708,1.001692312395006,-0.030910901725178852,0.9845728680469009,1.016138288636675
2025-01-09,-0.003386366519957012,0.010084744488237549,0.0066983779682805375,1.0084020261113487,-0.024419576659993836,0.9812387434500888,1.0263857836422907
2025-01-10,-0.0013051552907268344,0.0026460646844633784,0.001340909393736544,1.0097542018608243,-0.023111411705991736,0.9799580745126087,1.0291016668170219
2025-01-13,-0.017257617796245964,0.007644617957512278,-0.009612999838733687,1.0000474348811756,-0.03250224154772274,0.963046332606325,1.036968755899277
2025-01-14,0.008782823213602804,-0.01547957449367908,-0.0066967512800762755,0.9933503659414982,-0.0389813334001089,0.971504598292115,1.0209169207947164
2025-01-15,-0.002839186697388119,-0.0005251876520988981,-0.0033643743494870173,0.9900083634502711,-0.04221455995139578,0.9687463153601926,1.0203807478340963
2025-01-16,0.015832880354339256,-0.011657379057337693,0.004175501297001564,0.9941421446559,-0.03821532560422369,0.9840843598649975,1.0084857826737845
